"year","month","brand","registrations"
2023,7,"HYUNDAI",174
2023,7,"JAGUAR",15
2023,7,"KIA",122
2023,7,"LAND_ROVER",66
2023,7,"MASERATI",5
2023,7,"MAZDA",67
2023,7,"MERCEDES",301
2023,7,"MINI",88
2023,7,"NISSAN",94
2023,7,"OPEL",90
2023,7,"PEUGEOT",186
2023,7,"POLESTAR",9
2023,7,"PORSCHE",83
2023,7,"RENAULT",225
2023,7,"SEAT",77
2023,7,"SKODA",242
2023,7,"SUZUKI",11
2023,7,"TESLA",150
2023,7,"TOYOTA",102
2023,7,"VOLKSWAGEN",590
2023,7,"VOLVO",117
2023,8,"ALFA_ROMEO",13
2023,8,"AUDI",240
2023,8,"BMW",372
2023,8,"CITROEN",56
2023,8,"CUPRA",76
2023,8,"DACIA",104
2023,8,"DS",35
2023,8,"FIAT",138
2023,8,"FORD",57
2023,8,"FORD_(D)",16
2023,8,"HYUNDAI",92
2023,8,"JAGUAR",17
2023,8,"KIA",89
2023,8,"LAND_ROVER",54
2023,8,"MASERATI",6
2023,8,"MAZDA",52
2023,8,"MERCEDES",291
2023,8,"MINI",109
2023,8,"NISSAN",45
2023,8,"OPEL",71
2023,8,"PEUGEOT",125
2023,8,"POLESTAR",20
2023,8,"PORSCHE",89
2023,8,"RENAULT",109
2023,8,"SEAT",52
2023,8,"SKODA",238
2023,8,"SUZUKI",9
2023,8,"TESLA",146
2023,8,"TOYOTA",69
2023,8,"VOLKSWAGEN",357
2023,8,"VOLVO",74
2023,9,"ALFA_ROMEO",10
2023,9,"AUDI",268
2023,9,"BMW",365
2023,9,"CITROEN",88
2023,9,"CUPRA",64
2023,9,"DACIA",61
2023,9,"DS",17
2023,9,"FIAT",80
2023,9,"FORD",61
2023,9,"FORD_(D)",17
2023,9,"HYUNDAI",99
2023,9,"JAGUAR",16
2023,9,"KIA",114
2023,9,"LAND_ROVER",52
2023,9,"MASERATI",4
2023,9,"MAZDA",42
2023,9,"MERCEDES",384
2023,9,"MINI",90
2023,9,"NISSAN",60
2023,9,"OPEL",58
2023,9,"PEUGEOT",168
2023,9,"POLESTAR",23
2023,9,"PORSCHE",75
2023,9,"RENAULT",229
2023,9,"SEAT",37
2023,9,"SKODA",261
2023,9,"SUZUKI",34
2023,9,"TESLA",182
2023,9,"TOYOTA",146
2023,9,"VOLKSWAGEN",369
2023,9,"VOLVO",119
2023,10,"ALFA_ROMEO",16
2023,10,"AUDI",335
2023,10,"BMW",359
2023,10,"CITROEN",75
2023,10,"CUPRA",77
2023,10,"DACIA",72
2023,10,"DS",14
2023,10,"FIAT",145
2023,10,"FORD",64
2023,10,"FORD_(D)",10
2023,10,"HYUNDAI",96
2023,10,"JAGUAR",16
2023,10,"KIA",116
2023,10,"LAND_ROVER",56
2023,10,"MASERATI",9
2023,10,"MAZDA",39
2023,10,"MERCEDES",363
2023,10,"MINI",129
2023,10,"NISSAN",49
2023,10,"OPEL",33
2023,10,"PEUGEOT",141
2023,10,"POLESTAR",24
2023,10,"PORSCHE",101
2023,10,"RENAULT",219
2023,10,"SEAT",49
2023,10,"SKODA",249
2023,10,"SUZUKI",36
2023,10,"TESLA",171
2023,10,"TOYOTA",88
2023,10,"VOLKSWAGEN",544
2023,10,"VOLVO",115
2023,11,"ALFA_ROMEO",9
2023,11,"AUDI",306
2023,11,"BMW",335
2023,11,"CITROEN",48
2023,11,"CUPRA",95
2023,11,"DACIA",52
2023,11,"DS",15
2023,11,"FIAT",30
2023,11,"FORD",75
2023,11,"FORD_(D)",0
2023,11,"HYUNDAI",134
2023,11,"JAGUAR",12
2023,11,"KIA",94
2023,11,"LAND_ROVER",52
2023,11,"MASERATI",3
2023,11,"MAZDA",39
2023,11,"MERCEDES",317
2023,11,"MINI",120
2023,11,"NISSAN",30
2023,11,"OPEL",43
2023,11,"PEUGEOT",185
2023,11,"POLESTAR",21
2023,11,"PORSCHE",86
2023,11,"RENAULT",224
2023,11,"SEAT",71
2023,11,"SKODA",233
2023,11,"SUZUKI",14
2023,11,"TESLA",105
2023,11,"TOYOTA",86
2023,11,"VOLKSWAGEN",436
2023,11,"VOLVO",128
2023,12,"ALFA_ROMEO",55
2023,12,"AUDI",269
2023,12,"BMW",482
2023,12,"CITROEN",56
2023,12,"CUPRA",73
2023,12,"DACIA",89
2023,12,"DS",23
2023,12,"FIAT",29
2023,12,"FORD",95
2023,12,"FORD_(D)",3
2023,12,"HYUNDAI",76
2023,12,"JAGUAR",5
2023,12,"KIA",77
2023,12,"LAND_ROVER",36
2023,12,"MASERATI",5
2023,12,"MAZDA",34
2023,12,"MERCEDES",215
2023,12,"MINI",74
2023,12,"NISSAN",37
2023,12,"OPEL",36
2023,12,"PEUGEOT",122
2023,12,"POLESTAR",28
2023,12,"PORSCHE",81
2023,12,"RENAULT",115
2023,12,"SEAT",60
2023,12,"SKODA",169
2023,12,"SUZUKI",14
2023,12,"TESLA",197
2023,12,"TOYOTA",60
2023,12,"VOLKSWAGEN",335
2023,12,"VOLVO",152
2024,1,"ALFA_ROMEO",31
2024,1,"AUDI",270
2024,1,"BMW",431
2024,1,"CITROEN",40
2024,1,"CUPRA",37
2024,1,"DACIA",64
2024,1,"DS",13
2024,1,"FIAT",50
2024,1,"FORD",83
2024,1,"FORD_(D)",3
2024,1,"HYUNDAI",116
2024,1,"JAGUAR",18
2024,1,"KIA",90
2024,1,"LAND_ROVER",84
2024,1,"MASERATI",4
2024,1,"MAZDA",40
2024,1,"MERCEDES",331
2024,1,"MINI",82
2024,1,"NISSAN",50
2024,1,"OPEL",50
2024,1,"PEUGEOT",158
2024,1,"POLESTAR",11
2024,1,"PORSCHE",101
2024,1,"RENAULT",187
2024,1,"SEAT",29
2024,1,"SKODA",250
2024,1,"SUZUKI",31
2024,1,"TESLA",122
2024,1,"TOYOTA",72
2024,1,"VOLKSWAGEN",426
2024,1,"VOLVO",139
2024,2,"ALFA_ROMEO",14
2024,2,"AUDI",292
2024,2,"BMW",475
2024,2,"CITROEN",66
2024,2,"CUPRA",69
2024,2,"DACIA",121
2024,2,"DS",8
2024,2,"FIAT",68
2024,2,"FORD",96
2024,2,"FORD_(D)",4
2024,2,"HYUNDAI",168
2024,2,"JAGUAR",20
2024,2,"KIA",119
2024,2,"LAND_ROVER",76
2024,2,"MASERATI",7
2024,2,"MAZDA",61
2024,2,"MERCEDES",343
2024,2,"MINI",85
2024,2,"NISSAN",69
2024,2,"OPEL",46
2024,2,"PEUGEOT",145
2024,2,"POLESTAR",15
2024,2,"PORSCHE",100
