"year","month","brand","registrations"
2025,1,"SUZUKI",295
2025,1,"TOYOTA",987
2025,1,"VOLKSWAGEN",4293
2025,1,"VOLVO",698
2025,2,"ALFA_ROMEO",96
2025,2,"ASTON_MARTIN",3
2025,2,"AUDI",1745
2025,2,"BENTLEY",2
2025,2,"BMW",2374
2025,2,"BYD",2583
2025,2,"CHERY",2690
2025,2,"CITROEN",1752
2025,2,"CUPRA",436
2025,2,"DACIA",1839
2025,2,"DFSK",8
2025,2,"DS",142
2025,2,"FERRARI",2
2025,2,"FIAT",10
2025,2,"FORD",2153
2025,2,"HONDA",1384
2025,2,"HONGQI",1
2025,2,"HYUNDAI",1410
2025,2,"JAECOO",503
2025,2,"JAGUAR",5
2025,2,"JEEP",186
2025,2,"KG_MOBILITY",804
2025,2,"KIA",2091
2025,2,"LAMBORGHINI",1
2025,2,"LAND_ROVER",171
2025,2,"LEAPMOTOR",3
2025,2,"LEXUS",43
2025,2,"MASERATI",10
2025,2,"MERCEDES_BENZ",2152
2025,2,"MG",175
2025,2,"MINI",1005
2025,2,"NISSAN",2015
2025,2,"OPEL",3502
2025,2,"PEUGEOT",4032
2025,2,"PORSCHE",91
2025,2,"RENAULT",2183
2025,2,"SEAT",563
2025,2,"SKODA",2262
2025,2,"SKYWELL",12
2025,2,"SUBARU",36
2025,2,"SUZUKI",386
2025,2,"TESLA",3310
2025,2,"TOYOTA",1652
2025,2,"VOLKSWAGEN",4946
2025,2,"VOLVO",730
2025,3,"ALFA_ROMEO",138
2025,3,"ASTON_MARTIN",2
2025,3,"AUDI",1811
2025,3,"BENTLEY",2
2025,3,"BMW",3706
2025,3,"BYD",2870
2025,3,"CHERY",2916
2025,3,"CITROEN",3542
2025,3,"CUPRA",1178
2025,3,"DACIA",2077
2025,3,"DFSK",26
2025,3,"DS",143
2025,3,"FERRARI",2
2025,3,"FIAT",36
2025,3,"FORD",2571
2025,3,"HONDA",1010
2025,3,"HONGQI",
2025,3,"HYUNDAI",1854
2025,3,"JAECOO",701
2025,3,"JAGUAR",10
2025,3,"JEEP",258
2025,3,"KG_MOBILITY",630
2025,3,"KIA",2882
2025,3,"LAMBORGHINI",2
2025,3,"LAND_ROVER",204
2025,3,"LEAPMOTOR",4
2025,3,"LEXUS",81
2025,3,"MASERATI",25
2025,3,"MERCEDES_BENZ",3089
2025,3,"MG",273
2025,3,"MINI",1147
2025,3,"NISSAN",2753
2025,3,"OPEL",3698
2025,3,"PEUGEOT",7980
2025,3,"PORSCHE",125
2025,3,"RENAULT",1817
2025,3,"SEAT",751
2025,3,"SKODA",3767
2025,3,"SKYWELL",8
2025,3,"SUBARU",38
2025,3,"SUZUKI",461
2025,3,"TESLA",100
2025,3,"TOYOTA",1268
2025,3,"VOLKSWAGEN",6193
2025,3,"VOLVO",1133
