"year","month","model","registrations","market_share"
2024,11,"KIA_SPORTAGE",42,0.6704980843
2024,12,"TOYOTA_COROLLA",253,4.0544871795
2024,12,"TOYOTA_YARIS_CROSS",161,2.5801282051
2024,12,"TESLA_MOTORS_MODEL_Y",346,5.5448717949
2024,12,"TOYOTA_YARIS",72,1.1538461538
2024,12,"VOLVO_EX30",76,1.2179487179
2024,12,"SKODA_OCTAVIA",126,2.0192307692
2024,12,"NISSAN_QASHQAI",41,0.6570512821
2024,12,"VOLVO_XC60",141,2.2596153846
2024,12,"SKODA_ENYAQ",205,3.2852564103
2024,12,"KIA_CEED",87,1.3942307692
2024,12,"VOLKSWAGEN_ID.4",166,2.6602564103
2024,12,"TOYOTA_RAV4",85,1.3621794872
2024,12,"TOYOTA_C-HR",77,1.233974359
2024,12,"VOLVO_V60",108,1.7307692308
2024,12,"TESLA_MOTORS_MODEL_3",269,4.3108974359
2024,12,"VOLVO_XC40",58,0.9294871795
2024,12,"SKODA_KAMIQ",265,4.2467948718
2024,12,"VOLKSWAGEN_TIGUAN",108,1.7307692308
2024,12,"AUDI_Q4",54,0.8653846154
2024,12,"VOLKSWAGEN_GOLF",63,1.0096153846
2024,12,"KIA_STONIC",65,1.0416666667
2024,12,"VOLKSWAGEN_ID.7",126,2.0192307692
2024,12,"OPEL_ASTRA",130,2.0833333333
2024,12,"MERCEDES-BENZ_GLC-SARJA",66,1.0576923077
2024,12,"BMW_X1",39,0.625
2024,12,"SKODA_FABIA",143,2.2916666667
2024,12,"KIA_NIRO",27,0.4326923077
2024,12,"FORD_KUGA",32,0.5128205128
2024,12,"SKODA_KODIAQ",68,1.0897435897
2024,12,"SKODA_SUPERB",47,0.7532051282
2025,1,"NISSAN_QASHQAI",262,4.6273401625
2025,1,"TOYOTA_YARIS_CROSS",193,3.408689509
2025,1,"TOYOTA_RAV4",178,3.1437654539
2025,1,"SKODA_ENYAQ",161,2.8435181915
2025,1,"VOLVO_XC60",160,2.8258565878
2025,1,"TOYOTA_YARIS",157,2.7728717768
2025,1,"VOLKSWAGEN_TIGUAN",113,1.9957612151
2025,1,"VOLVO_V60",113,1.9957612151
2025,1,"TOYOTA_COROLLA",111,1.9604380078
2025,1,"SKODA_OCTAVIA",107,1.8897915931
2025,1,"TOYOTA_C-HR",101,1.783821971
2025,1,"TOYOTA_BZ4X",91,1.6072059343
2025,1,"VOLKSWAGEN_GOLF",86,1.5188979159
2025,1,"SKODA_SUPERB",82,1.4482515012
2025,1,"VOLKSWAGEN_ID.4",81,1.4305898976
2025,1,"SKODA_KODIAQ",80,1.4129282939
2025,1,"KIA_STONIC",79,1.3952666902
2025,1,"DACIA_DUSTER",77,1.3599434829
2025,1,"KIA_EV3",74,1.3069586718
2025,1,"PEUGEOT_2008",71,1.2539738608
2025,1,"KIA_CEED",69,1.2186506535
2025,1,"VOLKSWAGEN_ID.7",69,1.2186506535
2025,1,"AUDI_Q6",62,1.0950194278
2025,1,"BMW_X1",62,1.0950194278
2025,1,"VOLVO_EX30",59,1.0420346167
2025,1,"FORD_KUGA",58,1.0243730131
2025,1,"POLESTAR_4",54,0.9537265984
2025,1,"AUDI_Q4",53,0.9360649947
2025,1,"VOLVO_XC40",53,0.9360649947
2025,1,"MERCEDES-BENZ_GLC-SARJA",52,0.918403391
2025,1,"BMW_I4",50,0.8830801837
2025,1,"VOLKSWAGEN_CADDY",49,0.86541858
2025,1,"VOLVO_EX40",48,0.8477569763
2025,1,"BMW_5-SARJA",46,0.812433769
2025,1,"FORD_FOCUS",46,0.812433769
2025,2,"NISSAN_QASHQAI",138,2.9361702128
2025,2,"TOYOTA_YARIS_CROSS",168,3.5744680851
2025,2,"TOYOTA_YARIS",144,3.0638297872
2025,2,"TOYOTA_RAV4",118,2.5106382979
2025,2,"VOLVO_XC60",108,2.2978723404
2025,2,"SKODA_ENYAQ",95,2.0212765957
2025,2,"VOLKSWAGEN_TIGUAN",101,2.1489361702
2025,2,"TOYOTA_COROLLA",95,2.0212765957
2025,2,"TOYOTA_C-HR",97,2.0638297872
2025,2,"VOLVO_V60",73,1.5531914894
2025,2,"VOLKSWAGEN_ID.4",95,2.0212765957
2025,2,"TOYOTA_BZ4X",79,1.6808510638
2025,2,"SKODA_OCTAVIA",58,1.2340425532
2025,2,"KIA_CEED",86,1.829787234
2025,2,"VOLKSWAGEN_GOLF",69,1.4680851064
2025,2,"SKODA_SUPERB",72,1.5319148936
2025,2,"KIA_EV3",73,1.5531914894
2025,2,"DACIA_DUSTER",63,1.3404255319
2025,2,"AUDI_Q4",82,1.7446808511
2025,2,"BMW_X1",72,1.5319148936
2025,2,"POLESTAR_4",75,1.5957446809
2025,2,"SKODA_KODIAQ",44,0.9361702128
2025,2,"VOLKSWAGEN_ID.7",52,1.1063829787
2025,2,"KIA_STONIC",33,0.7021276596
2025,2,"VOLVO_EX40",63,1.3404255319
2025,2,"AUDI_Q6",45,0.9574468085
2025,2,"VOLVO_XC40",49,1.0425531915
2025,2,"VOLVO_EX30",33,0.7021276596
2025,2,"POLESTAR_2",58,1.2340425532
2025,2,"TESLA_MOTORS_MODEL_3",68,1.4468085106
2025,2,"FORD_FOCUS",42,0.8936170213
2025,3,"NISSAN_QASHQAI",144,2.367642223
2025,3,"TOYOTA_RAV4",207,3.4034856955
2025,3,"TOYOTA_YARIS_CROSS",140,2.3018743834
2025,3,"TOYOTA_YARIS",138,2.2689904637
2025,3,"SKODA_ENYAQ",155,2.5485037817
2025,3,"VOLVO_XC60",124,2.0388030253
2025,3,"TOYOTA_C-HR",187,3.0746464979
2025,3,"VOLKSWAGEN_ID.4",176,2.8937849392
2025,3,"TOYOTA_COROLLA",139,2.2854324235
2025,3,"VOLKSWAGEN_TIGUAN",80,1.3153567905
2025,3,"TESLA_MOTORS_MODEL_Y",205,3.3706017757
2025,3,"KIA_EV3",130,2.1374547846
2025,3,"TOYOTA_BZ4X",103,1.6935218678
2025,3,"VOLVO_V60",67,1.1016113121
2025,3,"SKODA_OCTAVIA",84,1.3811246301
2025,3,"KIA_CEED",88,1.4468924696
2025,3,"VOLKSWAGEN_ID.7",104,1.7099638277
2025,3,"VOLKSWAGEN_GOLF",67,1.1016113121
2025,3,"FORD_FOCUS",133,2.1867806643
2025,3,"POLESTAR_4",92,1.5126603091
2025,3,"AUDI_Q4",79,1.2989148306
2025,3,"SKODA_SUPERB",52,0.8549819138
2025,3,"DACIA_DUSTER",46,0.7563301546
2025,3,"KIA_STONIC",69,1.1344952318
2025,3,"SKODA_KODIAQ",57,0.9371917133
2025,3,"TESLA_MOTORS_MODEL_3",90,1.4797763893
2025,3,"BMW_X1",40,0.6576783953
2025,3,"VOLVO_EX40",62,1.0194015127
2025,3,"VOLVO_EX30",75,1.2331469911
2025,3,"POLESTAR_2",66,1.0851693522
2025,3,"AUDI_Q6",38,0.6247944755
2025,3,"NISSAN_ARIYA",68,1.118053272
