"year","month","brand","registrations","market_share"
2023,6,"LEXUS",1655,6.19
2023,6,"LINCOLN",63,0.24
2023,6,"MINI",970,3.63
2023,6,"MASERATI",61,0.23
2023,6,"MERCEDES_BENZ",8003,29.91
2023,6,"PEUGEOT",223,0.83
2023,6,"POLESTAR",198,0.74
2023,6,"PORSCHE",1109,4.14
2023,6,"ROLLS_ROYCE",43,0.16
2023,6,"TOYOTA",966,3.61
2023,6,"VOLKSWAGEN",538,2.01
2023,6,"VOLVO",1372,5.13
2023,6,"TOTAL",26756,100
2023,6,"TESLA",1891,
2023,7,"AUDI",1504,7.12
2023,7,"BMW",5931,28.06
2023,7,"BENTLEY",80,0.38
2023,7,"CADILLAC",73,0.35
2023,7,"CHEVROLET",539,2.55
2023,7,"CITROEN",0,0
2023,7,"DS",25,0.12
2023,7,"FORD",124,0.59
2023,7,"GMC",41,0.19
2023,7,"HONDA",31,0.15
2023,7,"JAGUAR",4,0.02
2023,7,"JEEP",464,2.2
2023,7,"LAMBORGHINI",45,0.21
2023,7,"LAND_ROVER",408,1.93
2023,7,"LEXUS",1088,5.15
2023,7,"LINCOLN",50,0.24
2023,7,"MINI",798,3.78
2023,7,"MASERATI",30,0.14
2023,7,"MERCEDES_BENZ",5394,25.52
2023,7,"PEUGEOT",180,0.85
2023,7,"POLESTAR",121,0.57
2023,7,"PORSCHE",953,4.51
2023,7,"ROLLS_ROYCE",29,0.14
2023,7,"TOYOTA",622,2.94
2023,7,"VOLKSWAGEN",1195,5.65
2023,7,"VOLVO",1409,6.67
2023,7,"TOTAL",21138,100
2023,7,"TESLA",118,
2023,8,"AUDI",1551,6.64
2023,8,"BMW",6304,27
2023,8,"BENTLEY",84,0.36
2023,8,"CADILLAC",61,0.26
2023,8,"CHEVROLET",482,2.06
2023,8,"CITROEN",0,0
2023,8,"DS",19,0.08
2023,8,"FORD",181,0.78
2023,8,"GMC",29,0.12
2023,8,"HONDA",105,0.45
2023,8,"JAGUAR",3,0.01
2023,8,"JEEP",552,2.36
2023,8,"LAMBORGHINI",40,0.17
2023,8,"LAND_ROVER",382,1.64
2023,8,"LEXUS",1091,4.67
2023,8,"LINCOLN",52,0.22
2023,8,"MINI",1036,4.44
2023,8,"MASERATI",51,0.22
2023,8,"MERCEDES_BENZ",6588,28.21
2023,8,"PEUGEOT",184,0.79
2023,8,"POLESTAR",185,0.79
2023,8,"PORSCHE",1111,4.76
2023,8,"ROLLS_ROYCE",29,0.12
2023,8,"TOYOTA",733,3.14
2023,8,"VOLKSWAGEN",1417,6.07
2023,8,"VOLVO",1080,4.63
2023,8,"TOTAL",23350,100
2023,8,"TESLA",696,
2023,9,"AUDI",1416,6.28
2023,9,"BMW",6188,27.42
2023,9,"BENTLEY",60,0.27
2023,9,"CADILLAC",55,0.24
2023,9,"CHEVROLET",563,2.5
2023,9,"CITROEN",0,0
2023,9,"DS",18,0.08
2023,9,"FORD",181,0.8
2023,9,"GMC",52,0.23
2023,9,"HONDA",105,0.47
2023,9,"JAGUAR",5,0.02
2023,9,"JEEP",296,1.31
2023,9,"LAMBORGHINI",49,0.22
2023,9,"LAND_ROVER",315,1.4
2023,9,"LEXUS",916,4.06
2023,9,"LINCOLN",52,0.23
2023,9,"MINI",738,3.27
2023,9,"MASERATI",30,0.13
2023,9,"MERCEDES_BENZ",6971,30.89
2023,9,"PEUGEOT",172,0.76
2023,9,"POLESTAR",292,1.29
2023,9,"PORSCHE",695,3.08
2023,9,"ROLLS_ROYCE",15,0.07
2023,9,"TOYOTA",712,3.16
2023,9,"VOLKSWAGEN",1114,4.94
2023,9,"VOLVO",1555,6.89
2023,9,"TOTAL",22565,100
2023,9,"TESLA",4501,
2023,10,"AUDI",1151,5.4
2023,10,"BMW",5985,28.06
2023,10,"BENTLEY",73,0.34
2023,10,"CADILLAC",67,0.31
2023,10,"CHEVROLET",587,2.75
2023,10,"CITROEN",0,0
2023,10,"DS",27,0.13
2023,10,"FORD",165,0.77
2023,10,"GMC",15,0.07
2023,10,"HONDA",233,1.09
2023,10,"JAGUAR",11,0.05
2023,10,"JEEP",233,1.09
2023,10,"LAMBORGHINI",35,0.16
2023,10,"LAND_ROVER",291,1.36
2023,10,"LEXUS",963,4.51
2023,10,"LINCOLN",132,0.62
2023,10,"MINI",732,3.43
2023,10,"MASERATI",30,0.14
2023,10,"MERCEDES_BENZ",6612,31
2023,10,"PEUGEOT",140,0.66
2023,10,"POLESTAR",287,1.35
2023,10,"PORSCHE",705,3.31
2023,10,"ROLLS_ROYCE",17,0.08
2023,10,"TOYOTA",722,3.39
2023,10,"VOLKSWAGEN",853,4
2023,10,"VOLVO",1263,5.92
2023,10,"TOTAL",21329,100
2023,10,"TESLA",2829,
2023,11,"AUDI",1392,5.63
2023,11,"BMW",7032,28.42
2023,11,"BENTLEY",65,0.26
2023,11,"CADILLAC",115,0.46
2023,11,"CHEVROLET",576,2.33
2023,11,"CITROEN",0,0
2023,11,"DS",10,0.04
2023,11,"FORD",379,1.53
2023,11,"GMC",36,0.15
2023,11,"HONDA",187,0.76
2023,11,"JAGUAR",1,0
2023,11,"JEEP",420,1.7
2023,11,"LAMBORGHINI",33,0.13
2023,11,"LAND_ROVER",300,1.21
2023,11,"LEXUS",1183,4.78
2023,11,"LINCOLN",176,0.71
2023,11,"MINI",997,4.03
2023,11,"MASERATI",23,0.09
2023,11,"MERCEDES_BENZ",7168,28.97
2023,11,"PEUGEOT",276,1.12
2023,11,"POLESTAR",167,0.68
2023,11,"PORSCHE",752,3.04
2023,11,"ROLLS_ROYCE",11,0.04
2023,11,"TOYOTA",835,3.38
2023,11,"VOLKSWAGEN",966,3.9
2023,11,"VOLVO",1640,6.63
2023,11,"TOTAL",24740,100
2023,11,"TESLA",3563,
2023,12,"AUDI",1218,4.47
2023,12,"BMW",7849,28.83
2023,12,"BENTLEY",62,0.23
2023,12,"CADILLAC",116,0.43
2023,12,"CHEVROLET",117,0.43
2023,12,"CITROEN",0,0
2023,12,"DS",2,0.01
2023,12,"FORD",309,1.14
2023,12,"GMC",22,0.08
2023,12,"HONDA",151,0.55
2023,12,"JAGUAR",0,0
2023,12,"JEEP",460,1.69
2023,12,"LAMBORGHINI",47,0.17
2023,12,"LAND_ROVER",335,1.23
2023,12,"LEXUS",1370,5.03
2023,12,"LINCOLN",515,1.89
2023,12,"MINI",804,2.95
2023,12,"MASERATI",47,0.17
2023,12,"MERCEDES_BENZ",8541,31.37
2023,12,"PEUGEOT",263,0.97
2023,12,"POLESTAR",98,0.36
2023,12,"PORSCHE",913,3.35
2023,12,"ROLLS_ROYCE",21,0.08
2023,12,"TOYOTA",893,3.28
2023,12,"VOLKSWAGEN",1462,5.37
2023,12,"VOLVO",1608,5.91
2023,12,"TOTAL",27223,100
2024,1,"AUDI",179,1.37
2024,1,"BMW",4330,33.1
2024,1,"BENTLEY",13,0.1
2024,1,"CADILLAC",57,0.44
2024,1,"CHEVROLET",155,1.18
2024,1,"DS",0,0
2024,1,"FORD",229,1.75
2024,1,"GMC",18,0.14
2024,1,"HONDA",177,1.35
2024,1,"JAGUAR",0,0
2024,1,"JEEP",213,1.63
2024,1,"LAMBORGHINI",7,0.05
2024,1,"LAND_ROVER",340,2.6
2024,1,"LEXUS",998,7.63
2024,1,"LINCOLN",285,2.18
2024,1,"MINI",543,4.15
2024,1,"MASERATI",16,0.12
2024,1,"MERCEDES_BENZ",2931,22.4
2024,1,"PEUGEOT",101,0.77
2024,1,"POLESTAR",0,0
2024,1,"PORSCHE",677,5.17
2024,1,"ROLLS_ROYCE",9,0.07
2024,1,"TESLA",1,0.01
2024,1,"TOYOTA",786,6.01
2024,1,"VOLKSWAGEN",53,0.41
2024,1,"VOLVO",965,7.38
2024,1,"TOTAL",13083,100
2024,2,"AUDI",268,1.65
2024,2,"BMW",6089,37.5
2024,2,"BENTLEY",11,0.07
2024,2,"CADILLAC",63,0.39
2024,2,"CHEVROLET",136,0.84
2024,2,"DS",0,0
2024,2,"FORD",306,1.88
2024,2,"GMC",20,0.12
2024,2,"HONDA",111,0.68
2024,2,"JAGUAR",0,0
2024,2,"JEEP",167,1.03
2024,2,"LAMBORGHINI",4,0.02
2024,2,"LAND_ROVER",275,1.69
2024,2,"LEXUS",919,5.66
2024,2,"LINCOLN",224,1.38
2024,2,"MINI",755,4.65
2024,2,"MASERATI",16,0.1
2024,2,"MERCEDES_BENZ",3592,22.12
2024,2,"PEUGEOT",106,0.65
2024,2,"POLESTAR",3,0.02
2024,2,"PORSCHE",828,5.1
2024,2,"ROLLS_ROYCE",11,0.07
2024,2,"TESLA",174,1.07
2024,2,"TOYOTA",736,4.53
2024,2,"VOLKSWAGEN",462,2.85
2024,2,"VOLVO",961,5.92
2024,2,"TOTAL",16237,100
2024,3,"AUDI",653,2.58
2024,3,"BMW",6549,25.92
2024,3,"BENTLEY",14,0.06
2024,3,"CADILLAC",53,0.21
2024,3,"CHEVROLET",117,0.46
2024,3,"DS",0,0
2024,3,"FORD",359,1.42
2024,3,"GMC",33,0.13
2024,3,"HONDA",321,1.27
2024,3,"JAGUAR",0,0
2024,3,"JEEP",294,1.16
2024,3,"LAMBORGHINI",31,0.12
2024,3,"LAND_ROVER",338,1.34
2024,3,"LEXUS",1218,4.82
2024,3,"LINCOLN",230,0.91
2024,3,"MINI",911,3.61
2024,3,"MASERATI",22,0.09
2024,3,"MERCEDES_BENZ",4197,16.61
2024,3,"PEUGEOT",94,0.37
2024,3,"POLESTAR",219,0.87
2024,3,"PORSCHE",781,3.09
2024,3,"ROLLS_ROYCE",15,0.06
2024,3,"TESLA",6025,23.85
2024,3,"TOYOTA",759,3
2024,3,"VOLKSWAGEN",949,3.76
2024,3,"VOLVO",1081,4.28
2024,3,"TOTAL",25263,100
2024,4,"AUDI",770,3.57
2024,4,"BMW",5750,26.67
2024,4,"BENTLEY",24,0.11
2024,4,"CADILLAC",50,0.23
2024,4,"CHEVROLET",85,0.39
2024,4,"DS",0,0
2024,4,"FORD",350,1.62
2024,4,"GMC",36,0.17
2024,4,"HONDA",167,0.77
2024,4,"JAGUAR",0,0
2024,4,"JEEP",281,1.3
2024,4,"LAMBORGHINI",60,0.28
2024,4,"LAND_ROVER",268,1.24
2024,4,"LEXUS",920,4.27
2024,4,"LINCOLN",200,0.93
2024,4,"MINI",676,3.14
2024,4,"MASERATI",23,0.11
2024,4,"MERCEDES_BENZ",6683,31
2024,4,"PEUGEOT",101,0.47
2024,4,"POLESTAR",83,0.38
2024,4,"PORSCHE",620,2.88
2024,4,"ROLLS_ROYCE",22,0.1
2024,4,"TESLA",1722,7.99
2024,4,"TOYOTA",893,4.14
2024,4,"VOLKSWAGEN",566,2.63
2024,4,"VOLVO",1210,5.61
2024,4,"TOTAL",21560,100
2024,5,"AUDI",831,3.43
2024,5,"BMW",6240,25.78
2024,5,"BENTLEY",38,0.16
2024,5,"CADILLAC",52,0.21
2024,5,"CHEVROLET",82,0.34
2024,5,"DS",0,0
2024,5,"FORD",385,1.59
2024,5,"GMC",26,0.11
2024,5,"HONDA",235,0.97
2024,5,"JAGUAR",0,0
2024,5,"JEEP",277,1.14
2024,5,"LAMBORGHINI",53,0.22
2024,5,"LAND_ROVER",351,1.45
2024,5,"LEXUS",1319,5.45
2024,5,"LINCOLN",242,1
2024,5,"MINI",722,2.98
2024,5,"MASERATI",51,0.21
2024,5,"MERCEDES_BENZ",5947,24.57
2024,5,"PEUGEOT",93,0.38
2024,5,"POLESTAR",30,0.12
2024,5,"PORSCHE",390,1.61
2024,5,"ROLLS_ROYCE",18,0.07
2024,5,"TESLA",4165,17.2
2024,5,"TOYOTA",701,2.9
2024,5,"VOLKSWAGEN",445,1.84
2024,5,"VOLVO",1516,6.26
2024,5,"TOTAL",24209,100
2024,6,"AUDI",902,3.57
2024,6,"BMW",6172,24.4
2024,6,"BENTLEY",40,0.16
2024,6,"CADILLAC",62,0.25
2024,6,"CHEVROLET",78,0.31
2024,6,"DS",0,0
2024,6,"FORD",289,1.14
2024,6,"GMC",26,0.1
2024,6,"HONDA",230,0.91
2024,6,"JAGUAR",0,0
2024,6,"JEEP",206,0.81
2024,6,"LAMBORGHINI",40,0.16
2024,6,"LAND_ROVER",414,1.64
2024,6,"LEXUS",1047,4.14
2024,6,"LINCOLN",165,0.65
2024,6,"MINI",746,2.95
2024,6,"MASERATI",27,0.11
2024,6,"MERCEDES_BENZ",6661,26.33
2024,6,"PEUGEOT",76,0.3
2024,6,"POLESTAR",27,0.11
2024,6,"PORSCHE",267,1.06
2024,6,"ROLLS_ROYCE",20,0.08
2024,6,"TESLA",5293,20.92
2024,6,"TOYOTA",660,2.61
2024,6,"VOLKSWAGEN",400,1.58
2024,6,"VOLVO",1452,5.74
2024,6,"TOTAL",25300,100
2024,7,"AUDI",921,4.19
2024,7,"BMW",6380,29.03
2024,7,"BENTLEY",35,0.16
2024,7,"CADILLAC",73,0.33
2024,7,"CHEVROLET",113,0.51
2024,7,"DS",0,0
2024,7,"FORD",356,1.62
2024,7,"GMC",32,0.15
2024,7,"HONDA",235,1.07
2024,7,"JAGUAR",0,0
2024,7,"JEEP",224,1.02
