"year","month","brand","registrations","market_share"
2023,4,"FORD",7381,5.87
2023,4,"DACIA",6437,5.12
2023,4,"PEUGEOT",7622,6.06
2023,4,"RENAULT",6164,4.9
2023,4,"JEEP",6025,4.79
2023,4,"AUDI",6415,5.1
2023,4,"BMW",5062,4.02
2023,4,"CITROEN",3029,2.41
2023,4,"OPEL",4070,3.24
2023,4,"MERCEDES",3796,3.02
2023,4,"KIA",3855,3.06
2023,4,"HYUNDAI",3727,2.96
2023,4,"LANCIA",3721,2.96
2023,4,"NISSAN",1481,1.18
2023,4,"SKODA",2882,2.29
2023,4,"SUZUKI",2714,2.16
2023,4,"DR MOTOR",2128,1.69
2023,4,"ALFA ROMEO",2380,1.89
2023,4,"MG",3029,2.41
2023,4,"MINI",1346,1.07
2023,4,"MAZDA",742,0.59
2023,4,"VOLVO",1214,0.96
2023,4,"TESLA",740,0.59
2023,4,"CUPRA",1034,0.82
2023,4,"SEAT",877,0.7
2023,4,"LAND ROVER",512,0.41
2023,4,"DS",630,0.5
2023,4,"PORSCHE",573,0.46
2023,4,"LINK & CO",796,0.63
2023,4,"HONDA",311,0.25
2023,4,"SMART",365,0.29
2023,4,"EVO",300,0.24
2023,4,"MASERATI",324,0.26
2023,4,"LEXUS",296,0.24
2023,4,"SUBARU",214,0.17
2023,4,"MITSUBISHI",43,0.03
2023,4,"JAGUAR",127,0.1
2023,4,"POLESTAR",96,0.08
2023,4,"FERRARI",73,0.06
2023,4,"MAHINDRA",88,0.07
2023,4,"LAMBORGHINI",41,0.03
2023,4,"SSANGYONG",14,0.01
2023,4,"ASTON MARTIN",6,0
2023,4,"GREAT WALL",0,0
2023,4,"ALTRE",99,0.08
2023,4,"TOTALE MERCATO",125805,100
2023,5,"FIAT",14691,9.83
2023,5,"VOLKSWAGEN",11090,7.42
2023,5,"TOYOTA",10713,7.17
2023,5,"PEUGEOT",10678,7.15
2023,5,"FORD",8399,5.62
2023,5,"DACIA",7878,5.27
2023,5,"RENAULT",6825,4.57
2023,5,"JEEP",6898,4.62
2023,5,"AUDI",6428,4.3
2023,5,"BMW",5306,3.55
2023,5,"CITROEN",3994,2.67
2023,5,"OPEL",4450,2.98
2023,5,"MERCEDES",4233,2.83
2023,5,"KIA",4783,3.2
2023,5,"HYUNDAI",4353,2.91
2023,5,"LANCIA",4701,3.15
2023,5,"SUZUKI",3915,2.62
2023,5,"NISSAN",2253,1.51
2023,5,"SKODA",3013,2.02
2023,5,"DR MOTOR",3108,2.08
2023,5,"ALFA ROMEO",2677,1.79
2023,5,"MG",3027,2.03
2023,5,"MINI",1996,1.34
2023,5,"VOLVO",2093,1.4
2023,5,"MAZDA",1138,0.76
2023,5,"TESLA",1477,0.99
2023,5,"CUPRA",1548,1.04
2023,5,"SEAT",1308,0.88
2023,5,"LAND ROVER",859,0.57
2023,5,"DS",1031,0.69
2023,5,"PORSCHE",686,0.46
2023,5,"LINK & CO",425,0.28
2023,5,"HONDA",473,0.32
2023,5,"SMART",405,0.27
2023,5,"EVO",562,0.38
2023,5,"MASERATI",373,0.25
2023,5,"LEXUS",570,0.38
2023,5,"SUBARU",207,0.14
2023,5,"JAGUAR",228,0.15
2023,5,"MITSUBISHI",84,0.06
2023,5,"POLESTAR",91,0.06
2023,5,"MAHINDRA",141,0.09
2023,5,"FERRARI",63,0.04
2023,5,"LAMBORGHINI",49,0.03
2023,5,"SSANGYONG",14,0.01
2023,5,"ASTON MARTIN",10,0.01
2023,5,"GREAT WALL",0,0
2023,5,"ALTRE",167,0.11
2023,5,"TOTALE MERCATO",149411,100
2023,6,"FIAT",13012,9.37
2023,6,"VOLKSWAGEN",11414,8.22
2023,6,"TOYOTA",7837,5.64
2023,6,"PEUGEOT",7583,5.46
2023,6,"FORD",7494,5.39
2023,6,"DACIA",7801,5.62
2023,6,"RENAULT",7499,5.4
2023,6,"JEEP",6206,4.47
2023,6,"AUDI",6532,4.7
2023,6,"BMW",5257,3.78
2023,6,"CITROEN",4147,2.99
2023,6,"OPEL",3989,2.87
2023,6,"MERCEDES",4128,2.97
2023,6,"HYUNDAI",4722,3.4
2023,6,"KIA",4081,2.94
2023,6,"LANCIA",4345,3.13
2023,6,"SUZUKI",3128,2.25
2023,6,"NISSAN",3007,2.16
2023,6,"SKODA",3105,2.23
2023,6,"ALFA ROMEO",3019,2.17
2023,6,"MG",3371,2.43
2023,6,"DR MOTOR",1643,1.18
2023,6,"MINI",1647,1.19
2023,6,"VOLVO",1818,1.31
2023,6,"TESLA",1751,1.26
2023,6,"MAZDA",1159,0.83
2023,6,"CUPRA",1634,1.18
2023,6,"SEAT",1275,0.92
2023,6,"LAND ROVER",1128,0.81
2023,6,"DS",682,0.49
2023,6,"PORSCHE",491,0.35
2023,6,"LINK & CO",323,0.23
2023,6,"HONDA",476,0.34
2023,6,"EVO",812,0.58
2023,6,"SMART",365,0.26
2023,6,"MASERATI",475,0.34
2023,6,"LEXUS",395,0.28
2023,6,"SUBARU",288,0.21
2023,6,"JAGUAR",255,0.18
2023,6,"MITSUBISHI",80,0.06
2023,6,"POLESTAR",124,0.09
2023,6,"MAHINDRA",135,0.1
2023,6,"FERRARI",54,0.04
2023,6,"LAMBORGHINI",41,0.03
2023,6,"SSANGYONG",17,0.01
2023,6,"ASTON MARTIN",8,0.01
2023,6,"GREAT WALL",0,0
2023,6,"ALTRE",174,0.13
2023,6,"TOTALE MERCATO",138927,100
2023,7,"FIAT",14341,12.03
