"year","month","model","registrations"
2023,12,"POLESTAR_2_LONG_RANGE_DUAL_MOTOR",12
2023,12,"IONIQ_6_RANGE+_AWD",12
2023,12,"E_TRAVELLER_8_SEATER_MPV",12
2023,12,"POLESTAR_2_LONG_RANGE_SINGLE_MOTOR",11
2023,12,"MG5_SW_EV",11
2023,12,"LEAF_LUX",11
2023,12,"IONIQ_5",11
2023,12,"NIRO_EV_LUXURY",10
2023,12,"I4_EDRIVE40_GRAN_COUPE_M_SPORT_EDITION_(G26)",10
2023,12,"EQS_SUV_450_4MATIC_(X296)",10
2023,12,"IX_XDRIVE50_(I20)",9
2023,12,"E:N1",9
2023,12,"MODEL_Y_PERFORMANCE_DUAL_MOTOR_ALL_WHEEL_DRIVE",7
2023,12,"LEAF",7
2023,12,"I4_EDRIVE35_(G26)",7
2023,12,"EQS_450+_(V297)",7
2023,12,"KONA_ELECTRIC",6
2023,12,"EQV300_LONG",6
2023,12,"NIRO_EV_DELUXE",4
2023,12,"KONA_ELECTRIC_PE_(URBAN)",4
2023,12,"I7_XDRIVE60_M_SPORT_EDITION_(G70)",4
2023,12,"XC40_P8_RECHARGE_ULTIMATE",3
2023,12,"LEAF_X_100000_UNITS_COMMEMORATIVE_CAR",3
2023,12,"LEAF_X",3
2023,12,"IX_M60_(I20)",3
2023,12,"FUNKY_CAT_300",3
2023,12,"EV6",3
2023,12,"E6",3
2023,12,"Q8_SPORTBACK_55_E_TRON",2
2023,12,"Q8_55_E_TRON",2
2023,12,"Q8_50_E_TRON",2
2023,12,"MIFA_9_ELITE",2
2023,12,"I7_EDRIVE50_M_SPORT_EDITION_(G70)",2
2023,12,"I4_EDRIVE40_GRAN_COUPE_(G26)",2
2023,12,"EV6_GT_LINE",2
2023,12,"EQV300_EXTRA_LONG",2
2023,12,"TAYCAN_TURBO_S_CROSS_TURISMO",1
2023,12,"TAYCAN_GTS",1
2023,12,"MERCEDES_AMG_EQE43_4M_(V295)",1
2023,12,"LEAF_30G",1
2023,12,"KONA_ELECTRIC_RANGE+",1
2023,12,"I3",1
2023,12,"FUNKY_CAT_400_GT",1
2023,12,"EV6_GT",1
2023,12,"C40_P8_RECHARGE_ULTIMATE",1
2023,12,"ARIYA_B6",1
2023,12,"AIR_EV",1
2024,1,"MODEL_3_LONG_RANGE_DUAL_MOTOR_ALL_WHEEL_DRIVE",523
2024,1,"BYD_SEAL",488
2024,1,"MODEL_Y_RWD",305
2024,1,"ATTO_3",282
2024,1,"BYD_DOLPHIN",125
2024,1,"MIFA_9_PREMIUM",112
2024,1,"IX3_M_SPORT_EDITION_(G08)",111
2024,1,"EQB_250_(X243)",94
2024,1,"MG4_ELECTRIC",72
2024,1,"EQE_350_(V295)",71
2024,1,"MODEL_Y_PERFORMANCE_DUAL_MOTOR_ALL_WHEEL_DRIVE",68
2024,1,"MG_ZS_EV",68
2024,1,"MODEL_Y_LONG_RANGE_DUAL_MOTOR_ALL_WHEEL_DRIVE",57
2024,1,"MIFA_9_LUXURY",56
2024,1,"EV9_DELUXE",49
2024,1,"EV9_GT_LINE",44
2024,1,"EQE_SUV_350_4MATIC_(X294)",35
2024,1,"EQA_250_(H243)",32
2024,1,"IX_XDRIVE40_(I20)",29
2024,1,"RZ450E",28
2024,1,"IX_XDRIVE50_(I20)",25
2024,1,"E:N1",24
2024,1,"IONIQ_5_RANGE+_AWD",22
2024,1,"I5_EDRIVE40_M_SPORT_EDITION_(G60)",22
2024,1,"EQA_350_4MATIC_(H243)",22
2024,1,"NIRO_EV_DELUXE",20
2024,1,"LEAF_LUX",20
2024,1,"I4_EDRIVE35_M_SPORT_EDITION_(G26)",19
2024,1,"TAYCAN",18
2024,1,"EV6_DELUXE",17
2024,1,"IONIQ_5",15
2024,1,"I4_M50_GRAN_COUPE_(G26)",15
2024,1,"XC40_P6_RECHARGE_ULTIMATE",14
2024,1,"SERES_3",14
2024,1,"IX1_XDRIVE30_XLINE_(U11)",14
2024,1,"IX1_XDRIVE30_M_SPORT_EDITION_(U11)",13
2024,1,"IONIQ_5_RANGE+",13
2024,1,"E_TRAVELLER_8_SEATER_MPV",13
2024,1,"MG5_SW_EV",11
2024,1,"EQV300_LONG",9
2024,1,"I7_EDRIVE50_(G70)",8
2024,1,"FUNKY_CAT_400_PRO",8
2024,1,"TAYCAN_4_CROSS_TURISMO",7
2024,1,"POLESTAR_2_STANDARD_RANGE_SINGLE_MOTOR",7
2024,1,"IONIQ_6_RANGE+_AWD",7
2024,1,"FUNKY_CAT_300",7
2024,1,"EQS_SUV_450_4MATIC_(X296)",6
2024,1,"Q8_SPORTBACK_55_E_TRON",5
2024,1,"I5_EDRIVE40_(G60)",5
2024,1,"EV6",5
2024,1,"EQE_350+_(V295)",5
2024,1,"E6",5
2024,1,"POLESTAR_2_LONG_RANGE_SINGLE_MOTOR",4
2024,1,"LEAF",4
2024,1,"KONA_ELECTRIC_PE_(URBAN)",4
2024,1,"EQV300_EXTRA_LONG",4
2024,1,"XC40_P8_RECHARGE_ULTIMATE",3
2024,1,"POLESTAR_2_LONG_RANGE_DUAL_MOTOR",3
2024,1,"MINI_COOPER_S_E_AUTOMATIC_(F56)",3
2024,1,"I5_M60_XDRIVE_(G60)",3
2024,1,"I4_EDRIVE40_GRAN_COUPE_M_SPORT_EDITION_(G26)",3
2024,1,"I4_EDRIVE35_(G26)",3
2024,1,"Q8_55_E_TRON",2
2024,1,"Q8_50_E_TRON",2
2024,1,"MIFA_9_ELITE",2
2024,1,"LEAF_X",2
2024,1,"LEAF_S",2
2024,1,"KONA_ELECTRIC",2
2024,1,"I7_EDRIVE50_M_SPORT_EDITION_(G70)",2
2024,1,"EQC_400_4MATIC_(N293)",2
2024,1,"C40_P8_RECHARGE_ULTIMATE",2
2024,1,"C40_P6_RECHARGE_ULTIMATE",2
2024,1,"UX300E",1
2024,1,"TAYCAN_TURBO_CROSS_TURISMO",1
2024,1,"TAYCAN_4S",1
2024,1,"NEW_500_ELECTRIC_HATCHBACK_ICON",1
2024,1,"MERCEDES_AMG_EQE43_4M_(V295)",1
2024,1,"LEAF_X_100000_UNITS_COMMEMORATIVE_CAR",1
2024,1,"LEAF_X_100_THOUSAND_ANNIVERSARY_CAR",1
2024,1,"LEAF_G",1
2024,1,"LEAF_E+X",1
2024,1,"LEAF_E+G",1
2024,1,"LEAF_E+_G",1
2024,1,"LEAF_E_+_URBAN_CHROME",1
2024,1,"IX_M60_(I20)",1
2024,1,"I7_XDRIVE60_(G70)",1
2024,1,"I4_EDRIVE40_GRAN_COUPE_(G26)",1
2024,1,"I3",1
2024,1,"FUNKY_CAT_400_GT",1
2024,1,"EV6_GT_LINE",1
2024,1,"EV6_GT",1
2024,1,"E_TRON_GT",1
2024,1,"E_TRON_50_QUATTRO",1
2024,1,"AIR_EV",1
2024,2,"MODEL_3_LONG_RANGE_DUAL_MOTOR_ALL_WHEEL_DRIVE",843
2024,2,"MODEL_Y_RWD",536
2024,2,"BYD_SEAL",426
2024,2,"ATTO_3",139
2024,2,"MIFA_9_PREMIUM",132
2024,2,"IX3_M_SPORT_EDITION_(G08)",118
2024,2,"BYD_DOLPHIN",92
2024,2,"EQB_250_(X243)",91
2024,2,"MG_ZS_EV",78
2024,2,"MODEL_Y_LONG_RANGE_DUAL_MOTOR_ALL_WHEEL_DRIVE",73
2024,2,"MODEL_Y_PERFORMANCE_DUAL_MOTOR_ALL_WHEEL_DRIVE",68
2024,2,"EQE_SUV_350_4MATIC_(X294)",66
2024,2,"MIFA_9_LUXURY",63
2024,2,"BZ4X",62
2024,2,"MG4_ELECTRIC",51
2024,2,"EX30_ULTRA",51
2024,2,"E:N1",46
2024,2,"EQE_350_(V295)",41
2024,2,"XC40_P6_RECHARGE_ULTIMATE",32
2024,2,"IX_XDRIVE40_(I20)",30
2024,2,"I5_EDRIVE40_M_SPORT_EDITION_(G60)",29
2024,2,"NIRO_EV_DELUXE",24
2024,2,"EV9_GT_LINE",23
2024,2,"EQA_250_(H243)",22
2024,2,"EV9_DELUXE",20
2024,2,"TAYCAN",16
2024,2,"RZ450E",16
2024,2,"EQS_SUV_580_4MATIC_(X296)",15
2024,2,"EV6_DELUXE",14
2024,2,"EQA_350_4MATIC_(H243)",14
2024,2,"FUNKY_CAT_400_PRO",12
2024,2,"EV6",12
2024,2,"IONIQ_6_RANGE+_AWD",10
2024,2,"EQS_SUV_450_4MATIC_(X296)",10
2024,2,"NIRO_PLUS",9
2024,2,"IX1_XDRIVE30_M_SPORT_EDITION_(U11)",9
2024,2,"FUNKY_CAT_300",9
2024,2,"I4_EDRIVE40_GRAN_COUPE_M_SPORT_EDITION_(G26)",8
2024,2,"EQV300_LONG",8
2024,2,"SERES_3",7
2024,2,"IX_XDRIVE50_(I20)",7
2024,2,"I7_EDRIVE50_(G70)",7
2024,2,"I4_M50_GRAN_COUPE_(G26)",7
2024,2,"C40_P6_RECHARGE_ULTIMATE",7
2024,2,"IX1_XDRIVE30_XLINE_(U11)",6
2024,2,"I5_M60_XDRIVE_(G60)",6
2024,2,"EQS_450+_(V297)",6
2024,2,"AIR_EV",6
2024,2,"POLESTAR_2_LONG_RANGE_SINGLE_MOTOR",5
2024,2,"IONIQ_5_RANGE+",5
2024,2,"I4_EDRIVE35_M_SPORT_EDITION_(G26)",5
2024,2,"TAYCAN_4_CROSS_TURISMO",4
2024,2,"Q8_55_E_TRON",4
2024,2,"MIFA_9_ELITE",4
2024,2,"MG5_SW_EV",4
2024,2,"LEAF_LUX",4
2024,2,"LEAF",4
2024,2,"IONIQ_5_RANGE+_AWD",4
2024,2,"IONIQ_5",4
2024,2,"EQV300_EXTRA_LONG",4
2024,2,"LEAF_X_100000_UNITS_COMMEMORATIVE_CAR",3
2024,2,"LEAF_X",3
2024,2,"I4_EDRIVE40_GRAN_COUPE_(G26)",3
2024,2,"I4_EDRIVE35_(G26)",3
2024,2,"XC40_P8_RECHARGE_ULTIMATE",2
2024,2,"Q8_SPORTBACK_55_E_TRON",2
2024,2,"POLESTAR_2_LONG_RANGE_DUAL_MOTOR",2
2024,2,"I5_EDRIVE40_(G60)",2
2024,2,"EV6_GT_LINE",2
2024,2,"EQE_350+_(V295)",2
2024,2,"E_TRAVELLER_8_SEATER_MPV",2
2024,2,"E_RIFTER_7_SEATER_SUV",2
2024,2,"TAYCAN_GTS",1
2024,2,"SOUL_EV+",1
2024,2,"Q8_50_E_TRON",1
2024,2,"POLESTAR_2_STANDARD_RANGE_SINGLE_MOTOR",1
2024,2,"MINI_COOPER_S_E_AUTOMATIC_(F56)",1
2024,2,"LEAF_G",1
2024,2,"LEAF_E+G",1
2024,2,"LEAF_E+AUTECH",1
2024,2,"LEAF_E+_G",1
2024,2,"KONA_ELECTRIC_RANGE+",1
2024,2,"I7_XDRIVE60_M_SPORT_EDITION_(G70)",1
2024,2,"I_PACE_EV400_FIRST_EDITION",1
2024,2,"FUNKY_CAT_400_GT",1
2024,2,"E6",1
2024,2,"E_NV200_WAGON_G",1
2024,3,"BYD_SEAL",557
2024,3,"MODEL_3_LONG_RANGE_DUAL_MOTOR_ALL_WHEEL_DRIVE",501
2024,3,"#1_BRABUS",430
2024,3,"MODEL_Y_RWD",285
2024,3,"BZ4X",226
2024,3,"Q4_45_E_TRON",212
2024,3,"MG4_ELECTRIC",164
2024,3,"MIFA_9_PREMIUM",159
2024,3,"ID.4_PRO_ELEGANCE",154
2024,3,"EQB_250_(X243)",154
2024,3,"IX3_M_SPORT_EDITION_(G08)",150
2024,3,"EQE_SUV_350_4MATIC_(X294)",139
2024,3,"BYD_DOLPHIN",137
2024,3,"I4_EDRIVE35_M_SPORT_EDITION_(G26)",128
2024,3,"ATTO_3",114
2024,3,"MIFA_9_LUXURY",108
2024,3,"I4_EDRIVE35_(G26)",100
2024,3,"#1_PREMIUM",90
2024,3,"IX_XDRIVE40_(I20)",83
2024,3,"MG_ZS_EV",73
2024,3,"TORRES_EVX",62
2024,3,"SOLTERRA",55
2024,3,"MODEL_Y_LONG_RANGE_DUAL_MOTOR_ALL_WHEEL_DRIVE",45
2024,3,"FUNKY_CAT_300",42
2024,3,"EQE_350_(V295)",42
2024,3,"EX30_ULTRA",38
2024,3,"EQA_250_(H243)",36
2024,3,"RZ450E",35
2024,3,"NIRO_EV_DELUXE",33
2024,3,"EV9_GT_LINE",31
2024,3,"EV9_DELUXE",25
2024,3,"I4_EDRIVE40_GRAN_COUPE_M_SPORT_EDITION_(G26)",22
2024,3,"E:N1",21
2024,3,"XC40_P6_RECHARGE_ULTIMATE",20
2024,3,"MODEL_Y_PERFORMANCE_DUAL_MOTOR_ALL_WHEEL_DRIVE",20
2024,3,"MG5_SW_EV",20
2024,3,"TAYCAN",18
2024,3,"LEAF_LUX",18
2024,3,"SERES_3",16
2024,3,"EQS_450+_(V297)",16
2024,3,"EQA_350_4MATIC_(H243)",16
2024,3,"EV6_GT_LINE",15
2024,3,"EQS_SUV_580_4MATIC_(X296)",15
2024,3,"I5_EDRIVE40_M_SPORT_EDITION_(G60)",14
2024,3,"POLESTAR_2_LONG_RANGE_SINGLE_MOTOR",13
2024,3,"IONIQ_5_RANGE+",13
2024,3,"Q8_55_E_TRON",11
2024,3,"FUNKY_CAT_400_PRO",10
2024,3,"I7_EDRIVE50_(G70)",9
2024,3,"EQS_SUV_450_4MATIC_(X296)",9
2024,3,"TAYCAN_4_CROSS_TURISMO",8
2024,3,"POLESTAR_2_LONG_RANGE_DUAL_MOTOR",8
2024,3,"I4_M50_GRAN_COUPE_(G26)",8
2024,3,"EV6_GT",7
2024,3,"EV6_DELUXE",7
2024,3,"EQE_350+_(V295)",7
2024,3,"MODEL_3_PERFORMANCE_DUAL_MOTOR_ALL_WHEEL_DRIVE",6
2024,3,"IX1_XDRIVE30_M_SPORT_EDITION_(U11)",6
2024,3,"IX_XDRIVE50_(I20)",6
2024,3,"IONIQ_6_RANGE+_AWD",6
2024,3,"IONIQ_5",6
2024,3,"I5_M60_XDRIVE_(G60)",6
2024,3,"EV6",6
2024,3,"C40_P6_RECHARGE_ULTIMATE",6
2024,3,"KONA_ELECTRIC_RANGE+",5
2024,3,"IX1_EDRIVE20_XLINE_(U11)",5
2024,3,"I5_EDRIVE40_(G60)",5
2024,3,"C40_P8_RECHARGE_ULTIMATE",5
2024,3,"MODEL_3_RWD",4
2024,3,"KONA_ELECTRIC",4
2024,3,"IX1_XDRIVE30_XLINE_(U11)",4
2024,3,"IONIQ_5_RANGE+_AWD",4
2024,3,"I7_XDRIVE60_(G70)",4
2024,3,"I7_EDRIVE50_M_SPORT_EDITION_(G70)",4
2024,3,"E6",4
2024,3,"E_TRON_GT",4
2024,3,"LEAF_X",3
2024,3,"EQV300_LONG",3
2024,3,"EQV300_EXTRA_LONG",3
2024,3,"AIR_EV",3
2024,3,"XC40_P8_RECHARGE_ULTIMATE",2
2024,3,"RS_E_TRON_GT",2
2024,3,"NEW_500_ELECTRIC_HATCHBACK_ICON",2
2024,3,"MIFA_9_ELITE",2
2024,3,"LEAF",2
2024,3,"I7_XDRIVE60_M_SPORT_EDITION_(G70)",2
2024,3,"E_ADVANCE",2
2024,3,"UX300E_VERSION_L",1
2024,3,"TAYCAN_TURBO",1
2024,3,"SQ8_SPORTBACK_E_TRON",1
2024,3,"SPECTRE",1
2024,3,"Q8_SPORTBACK_55_E_TRON",1
2024,3,"POLESTAR_2_STANDARD_RANGE_SINGLE_MOTOR",1
2024,3,"MODEL_3_STANDARD_RANGE_PLUS_REAR_WHEEL_DRIVE",1
2024,3,"MINI_COOPER_S_E_AUTOMATIC_(F56)",1
2024,3,"LEAF_X_100000_UNITS_COMMEMORATIVE_CAR",1
2024,3,"LEAF_X_100_THOUSAND_ANNIVERSARY_CAR",1
2024,3,"LEAF_S",1
2024,3,"LEAF_G",1
2024,3,"LEAF_E+G",1
2024,3,"LEAF_E+_G",1
2024,3,"ID.4_PRO_128KW",1
2024,3,"I4_EDRIVE40_GRAN_COUPE_(G26)",1
2024,3,"I3",1
2024,3,"FUNKY_CAT_400_GT",1
2024,3,"EQC_400_4MATIC_(N293)",1
2024,3,"ELETRE_S",1
2024,3,"500E_PASSION",1
2024,4,"MODEL_Y_RWD",406
2024,4,"BYD_SEAL",398
2024,4,"#1_BRABUS",301
2024,4,"EQE_SUV_350_4MATIC_(X294)",298
2024,4,"I4_EDRIVE35_M_SPORT_EDITION_(G26)",286
2024,4,"MIFA_9_PREMIUM",256
2024,4,"EQB_250_(X243)",236
2024,4,"I4_EDRIVE35_(G26)",223
2024,4,"MIFA_9_LUXURY",195
2024,4,"ID.4_PRO_ELEGANCE",193
2024,4,"IX3_M_SPORT_EDITION_(G08)",186
2024,4,"IONIQ_6_RANGE+_AWD",183
2024,4,"EV6_DELUXE",148
2024,4,"EQE_350_(V295)",129
2024,4,"IX1_EDRIVE20_XLINE_(U11)",124
2024,4,"EQA_250_(H243)",114
2024,4,"IX_XDRIVE40_(I20)",109
2024,4,"BZ4X",97
2024,4,"MODEL_3_RWD",85
2024,4,"ATTO_3",84
2024,4,"I4_M50_GRAN_COUPE_(G26)",81
2024,4,"I5_EDRIVE40_M_SPORT_EDITION_(G60)",73
2024,4,"EQE_350+_(V295)",73
2024,4,"MG_ZS_EV",71
2024,4,"I7_EDRIVE50_(G70)",62
2024,4,"TAYCAN",55
2024,4,"MG4_ELECTRIC",55
2024,4,"Q4_45_E_TRON",54
2024,4,"IX1_EDRIVE20_M_SPORT_EDITION_(U11)",54
2024,4,"RZ450E",49
2024,4,"SOLTERRA",47
2024,4,"#1_PREMIUM",46
2024,4,"EQS_SUV_450_4MATIC_(X296)",43
2024,4,"TORRES_EVX",41
2024,4,"EQA_350_4MATIC_(H243)",40
2024,4,"I5_EDRIVE40_(G60)",39
2024,4,"E_2008_GT",31
2024,4,"EX30_ULTRA",22
2024,4,"XC40_P6_RECHARGE_ULTIMATE",20
2024,4,"E:N1",20
2024,4,"LEAF_LUX",19
2024,4,"BYD_DOLPHIN",18
2024,4,"TAYCAN_4_CROSS_TURISMO",17
2024,4,"MODEL_3_LONG_RANGE_DUAL_MOTOR_ALL_WHEEL_DRIVE",15
2024,4,"EQS_SUV_580_4MATIC_(X296)",15
2024,4,"POLESTAR_2_LONG_RANGE_SINGLE_MOTOR",14
2024,4,"LEAF",14
2024,4,"MG_MAXUS_9_LUXURY",13
2024,4,"I4_EDRIVE40_GRAN_COUPE_M_SPORT_EDITION_(G26)",12
2024,4,"IX_XDRIVE50_(I20)",11
2024,4,"FUNKY_CAT_400_PRO",11
2024,4,"IX1_XDRIVE30_XLINE_(U11)",10
2024,4,"EQV300_LONG",10
2024,4,"POLESTAR_2_LONG_RANGE_DUAL_MOTOR",9
2024,4,"MIFA_9_ELITE",9
2024,4,"MG_MAXUS_9_PREMIUM",9
2024,4,"I5_M60_XDRIVE_(G60)",9
2024,4,"EV9_GT_LINE",9
2024,4,"IX2_XDRIVE30_M_SPORT_EDITION_(U10)",8
2024,4,"IONIQ_5_RANGE+_AWD",8
2024,4,"IONIQ_5",8
2024,4,"I7_XDRIVE60_(G70)",8
2024,4,"EQS_450+_(V297)",8
2024,4,"MODEL_Y_PERFORMANCE_DUAL_MOTOR_ALL_WHEEL_DRIVE",7
2024,4,"MODEL_3_PERFORMANCE_DUAL_MOTOR_ALL_WHEEL_DRIVE",7
2024,4,"E_TRAVELLER_8_SEATER_MPV",7
2024,4,"IONIQ_5_RANGE+",6
2024,4,"EV9_DELUXE",6
2024,4,"SERES_3",5
2024,4,"MIFA_9_LUXURY_8_SEATS",5
2024,4,"IX1_XDRIVE30_M_SPORT_EDITION_(U11)",5
2024,4,"ELETRE_S",4
2024,4,"C40_P6_RECHARGE_ULTIMATE",4
2024,4,"MODEL_Y_LONG_RANGE_DUAL_MOTOR_ALL_WHEEL_DRIVE",3
2024,4,"KONA_ELECTRIC",3
2024,4,"SQ8_SPORTBACK_E_TRON",2
2024,4,"NIRO_EV_DELUXE",2
2024,4,"MERCEDES_AMG_EQE43_4M_(V295)",2
2024,4,"EQV300_EXTRA_LONG",2
2024,4,"EQC_400_4MATIC_(N293)",2
2024,4,"ELETRE_R",2
2024,4,"XC40_P8_RECHARGE_ULTIMATE",1
2024,4,"SQ8_E_TRON",1
2024,4,"Q8_SPORTBACK_55_E_TRON",1
2024,4,"Q8_55_E_TRON",1
2024,4,"MG5_SW_EV",1
2024,4,"MERCEDES_AMG_EQE_SUV_53_4M+_(X294)",1
2024,4,"KONA_ELECTRIC_RANGE+",1
2024,4,"KONA_ELECTRIC_PE_(URBAN)",1
2024,4,"I7_XDRIVE60_M_SPORT_EDITION_(G70)",1
2024,4,"I7_M70_XDRIVE_(G70)",1
2024,4,"I7_EDRIVE50_M_SPORT_EDITION_(G70)",1
2024,4,"EV6_GT",1
2024,4,"EV6",1
2024,4,"EQC_400_4MATIC",1
2024,4,"ELETRE",1
2024,4,"E6",1
2024,4,"E_TRON_GT",1
2024,4,"C40_P8_RECHARGE_ULTIMATE",1
2024,5,"MODEL_3_RWD",456
2024,5,"ATTO_3",287
2024,5,"BYD_SEAL",177
2024,5,"MODEL_Y_RWD",95
2024,5,"BYD_DOLPHIN",84
2024,5,"MODEL_3_LONG_RANGE_DUAL_MOTOR_ALL_WHEEL_DRIVE",46
2024,5,"AION_Y_PLUS",37
2024,5,"MG_ZS_EV",36
2024,5,"EQE_SUV_350_4MATIC_(X294)",31
2024,5,"MG4_ELECTRIC",29
2024,5,"SOLTERRA",25
2024,5,"IX1_EDRIVE20_XLINE_(U11)",24
2024,5,"EQA_250_(H243)",23
2024,5,"EQE_350+_(V295)",20
2024,5,"SERES_3",15
2024,5,"EQE_350_(V295)",15
2024,5,"EQB_250_(X243)",15
2024,5,"C40_P6_RECHARGE_ULTIMATE",15
2024,5,"MG_MAXUS_9_PREMIUM",13
2024,5,"MODEL_Y_PERFORMANCE_DUAL_MOTOR_ALL_WHEEL_DRIVE",12
2024,5,"MG_MAXUS_9_LUXURY",11
2024,5,"XC40_P6_RECHARGE_ULTIMATE",10
2024,5,"FUNKY_CAT_400_PRO",10
2024,5,"EQS_SUV_450_4MATIC_(X296)",9
2024,5,"#1_BRABUS",9
2024,5,"TORRES_EVX",8
2024,5,"MIFA_9_LUXURY",8
2024,5,"EX30_ULTRA",8
2024,5,"LEAF_LUX",6
2024,5,"IX1_EDRIVE20_M_SPORT_EDITION_(U11)",6
2024,5,"I4_EDRIVE35_(G26)",6
2024,5,"POLESTAR_2_LONG_RANGE_SINGLE_MOTOR",5
2024,5,"MODEL_Y_LONG_RANGE_DUAL_MOTOR_ALL_WHEEL_DRIVE",5
2024,5,"IX3_M_SPORT_EDITION_(G08)",5
2024,5,"I5_M60_XDRIVE_(G60)",5
2024,5,"I4_EDRIVE35_M_SPORT_EDITION_(G26)",5
2024,5,"EQV300_LONG",5
2024,5,"E_2008_GT",5
2024,5,"IX1_XDRIVE30_XLINE_(U11)",4
2024,5,"IX1_XDRIVE30_M_SPORT_EDITION_(U11)",4
2024,5,"I5_EDRIVE40_M_SPORT_EDITION_(G60)",4
2024,5,"EQA_350_4MATIC_(H243)",4
2024,5,"E:N1",4
2024,5,"Q4_45_E_TRON",3
2024,5,"MIFA_9_PREMIUM",3
2024,5,"EQS_SUV_580_4MATIC_(X296)",3
2024,5,"#1_PREMIUM",3
2024,5,"POLESTAR_2_LONG_RANGE_DUAL_MOTOR",2
2024,5,"LEAF_X_100000_UNITS_COMMEMORATIVE_CAR",2
2024,5,"IX2_XDRIVE30_M_SPORT_EDITION_(U10)",2
2024,5,"IX_XDRIVE40_(I20)",2
2024,5,"ID.4_PRO_ELEGANCE",2
2024,5,"FUNKY_CAT_300",2
2024,5,"BZ4X",2
2024,5,"TAYCAN_4S",1
2024,5,"TAYCAN",1
2024,5,"RZ450E",1
2024,5,"POLESTAR_2_STANDARD_RANGE_SINGLE_MOTOR",1
2024,5,"MODEL_Y_STANDARD_RANGE_REAR_WHEEL_DRIVE",1
2024,5,"MODEL_3_PERFORMANCE_DUAL_MOTOR_ALL_WHEEL_DRIVE",1
2024,5,"MG5_SW_EV",1
2024,5,"MERCEDES_AMG_EQE43_4M_(V295)",1
2024,5,"MERCEDES_AMG_EQE_SUV_53_4M+_(X294)",1
2024,5,"LEAF_X",1
2024,5,"IONIQ_6_RANGE+_AWD",1
2024,5,"IONIQ_5",1
2024,5,"I7_XDRIVE60_(G70)",1
2024,5,"I7_EDRIVE50_(G70)",1
2024,5,"I5_EDRIVE40_(G60)",1
2024,5,"I4_M50_GRAN_COUPE_(G26)",1
2024,5,"EV9_GT_LINE",1
2024,5,"EV6_GT_LINE",1
2024,5,"EV6_DELUXE",1
2024,5,"EQC_400_4MATIC_(N293)",1
2024,5,"C40_P8_RECHARGE_ULTIMATE",1
2024,5,"AIR_EV",1
2024,6,"MODEL_3_RWD",274
2024,6,"MODEL_Y_RWD",256
2024,6,"BYD_SEAL",179
2024,6,"ATTO_3",159
2024,6,"IX1_EDRIVE20_XLINE_(U11)",83
2024,6,"BYD_DOLPHIN",70
2024,6,"IX2_XDRIVE30_M_SPORT_EDITION_(U10)",39
2024,6,"MODEL_3_PERFORMANCE_DUAL_MOTOR_ALL_WHEEL_DRIVE",35
2024,6,"MODEL_3_LONG_RANGE_DUAL_MOTOR_ALL_WHEEL_DRIVE",34
2024,6,"C40_P6_RECHARGE_ULTIMATE",28
2024,6,"POLESTAR_2_LONG_RANGE_SINGLE_MOTOR",24
2024,6,"MG_ZS_EV",24
2024,6,"AION_Y_PLUS",24
2024,6,"TORRES_EVX",21
2024,6,"IX1_EDRIVE20_M_SPORT_EDITION_(U11)",19
2024,6,"FUNKY_CAT_400_PRO",16
2024,6,"POLESTAR_2_LONG_RANGE_DUAL_MOTOR",13
2024,6,"EX30_ULTRA",13
2024,6,"MIFA_9_LUXURY",12
2024,6,"XC40_P6_RECHARGE_ULTIMATE",11
2024,6,"MIFA_9_PREMIUM",11
2024,6,"SOLTERRA",10
2024,6,"IX1_XDRIVE30_XLINE_(U11)",9
2024,6,"FUNKY_CAT_400_GT",9
2024,6,"#1_BRABUS",9
2024,6,"E:N1",8
2024,6,"AYA_LITE",8
2024,6,"#1_PREMIUM",8
2024,6,"POLESTAR_2_STANDARD_RANGE_SINGLE_MOTOR",7
2024,6,"MODEL_Y_PERFORMANCE_DUAL_MOTOR_ALL_WHEEL_DRIVE",7
2024,6,"BZ4X",7
2024,6,"MIFA_7_PREMIUM",6
2024,6,"E_2008_GT",6
2024,6,"SERES_3",5
2024,6,"IX1_XDRIVE30_M_SPORT_EDITION_(U11)",5
2024,6,"I4_M50_GRAN_COUPE_(G26)",5
2024,6,"KONA_ELECTRIC",4
2024,6,"IONIQ_5",4
2024,6,"MODEL_Y_LONG_RANGE_DUAL_MOTOR_ALL_WHEEL_DRIVE",3
2024,6,"MG_MAXUS_9_PREMIUM",3
2024,6,"I5_M60_XDRIVE_(G60)",3
2024,6,"FUNKY_CAT_300",3
2024,6,"EQA_250_(H243)",3
2024,6,"RZ450E",2
2024,6,"MG5_SW_EV",2
2024,6,"MG4_ELECTRIC",2
2024,6,"I5_EDRIVE40_(G60)",2
2024,6,"TAYCAN_4S_SPORT_TURISMO",1
2024,6,"SAKURA_S",1
2024,6,"RZ300E",1
2024,6,"Q4_45_E_TRON",1
2024,6,"ORA_07_LONG_RANGE",1
2024,6,"ORA_07_AWD_GT",1
2024,6,"NEW_500_ELECTRIC_HATCHBACK_ICON",1
2024,6,"MG_MAXUS_9_LUXURY",1
2024,6,"MERCEDES_AMG_EQE53_4M+_(V295)",1
2024,6,"LEAF_X_100000_UNITS_COMMEMORATIVE_CAR",1
2024,6,"LEAF_LUX",1
2024,6,"LEAF_30X",1
2024,6,"KONA_ELECTRIC_RANGE+",1
