"year","month","brand","model","registrations","market_share"
2023,5,"VOLVO","ÖVRIGA",47,0.16497016497016495
2023,5,"VW","ID.4",837,2.937872937872938
2023,5,"VW","ID.3",337,1.1828711828711829
2023,5,"VW","GOLF",334,1.1723411723411725
2023,5,"VW","T-ROC",199,0.6984906984906984
2023,5,"VW","PASSAT",368,1.2916812916812916
2023,5,"VW","TIGUAN",184,0.6458406458406458
2023,5,"VW","TAIGO",131,0.4598104598104598
2023,5,"VW","ID.5",138,0.48438048438048437
2023,5,"VW","T-CROSS",64,0.22464022464022465
2023,5,"VW","ID.BUZZ",127,0.4457704457704458
2023,5,"VW","MULTIVAN",101,0.3545103545103545
2023,5,"VW","CARAVELLE",49,0.171990171990172
2023,5,"VW","CADDY",42,0.14742014742014742
2023,5,"VW","ARTEON",38,0.13338013338013338
2023,5,"VW","TOUAREG",15,0.05265005265005265
2023,5,"VW","CRAFTER",14,0.04914004914004914
2023,5,"VW","TOURAN",21,0.07371007371007371
2023,5,"VW","KOMBI",5,0.01755001755001755
2023,5,"TOYOTA","RAV 4",539,1.891891891891892
2023,5,"TOYOTA","YARIS CROSS",286,1.0038610038610039
2023,5,"TOYOTA","COROLLA",294,1.0319410319410318
2023,5,"TOYOTA","YARIS",424,1.4882414882414883
2023,5,"TOYOTA","COROLLA CROSS",154,0.5405405405405406
2023,5,"TOYOTA","C-HR",136,0.4773604773604774
2023,5,"TOYOTA","BZ4X",306,1.074061074061074
2023,5,"TOYOTA","AYGO X",64,0.22464022464022465
2023,5,"TOYOTA","CAMRY",17,0.05967005967005967
2023,5,"TOYOTA","PROACE VERSO",21,0.07371007371007371
2023,5,"TOYOTA","PROACE CITY",4,0.01404001404001404
2023,5,"TOYOTA","LANDCRUISER",1,0.00351000351000351
2023,5,"TOYOTA","VERSO",4,0.01404001404001404
2023,5,"TOYOTA","SUPRA",2,0.00702000702000702
2023,5,"KIA","NIRO",580,2.035802035802036
2023,5,"KIA","EV6",387,1.3583713583713584
2023,5,"KIA","CEED",372,1.3057213057213057
2023,5,"KIA","SPORTAGE",366,1.2846612846612846
2023,5,"KIA","SORENTO",143,0.5019305019305019
2023,5,"KIA","STONIC",103,0.3615303615303615
2023,5,"KIA","PICANTO",94,0.3299403299403299
2023,5,"KIA","SOUL",20,0.0702000702000702
2023,5,"TESLA","MODEL Y",1903,6.67953667953668
2023,5,"TESLA","MODEL 3",188,0.6598806598806598
2023,5,"TESLA","MODEL S",262,0.9196209196209196
2023,5,"TESLA","MODEL X",124,0.4352404352404352
2023,5,"AUDI","A3",286,1.0038610038610039
2023,5,"AUDI","Q4 E-TRON",387,1.3583713583713584
2023,5,"AUDI","A6",252,0.8845208845208846
2023,5,"AUDI","A4",174,0.6107406107406108
2023,5,"AUDI","E-TRON",139,0.48789048789048794
2023,5,"AUDI","Q3",103,0.3615303615303615
2023,5,"AUDI","Q2",97,0.34047034047034047
2023,5,"AUDI","Q5",68,0.2386802386802387
2023,5,"AUDI","A5",41,0.14391014391014392
2023,5,"AUDI","A1",38,0.13338013338013338
2023,5,"AUDI","Q7",38,0.13338013338013338
2023,5,"AUDI","Q8",34,0.11934011934011934
2023,5,"AUDI","A7",3,0.01053001053001053
2023,5,"AUDI","E-TRON GT",5,0.01755001755001755
2023,5,"AUDI","S6",3,0.01053001053001053
2023,5,"AUDI","R8",4,0.01404001404001404
2023,5,"AUDI","S8",1,0.00351000351000351
2023,5,"BMW","I4",331,1.1618111618111617
2023,5,"BMW","X1",262,0.9196209196209196
2023,5,"BMW","5-SERIE",125,0.43875043875043873
2023,5,"BMW","X3",215,0.7546507546507547
2023,5,"BMW","3-SERIE",98,0.343980343980344
2023,5,"BMW","2-SERIE",94,0.3299403299403299
2023,5,"BMW","IX",101,0.3545103545103545
2023,5,"BMW","1-SERIE",35,0.12285012285012285
2023,5,"BMW","X5",79,0.2772902772902773
2023,5,"BMW","4-SERIE",30,0.1053001053001053
2023,5,"BMW","X7",26,0.09126009126009126
2023,5,"BMW","I7",3,0.01053001053001053
2023,5,"BMW","X4",5,0.01755001755001755
2023,5,"BMW","X6",5,0.01755001755001755
2023,5,"BMW","X2",3,0.01053001053001053
2023,5,"BMW","XM",11,0.03861003861003861
2023,5,"BMW","Z4",4,0.01404001404001404
2023,5,"BMW","8-SERIE",5,0.01755001755001755
2023,5,"BMW","7-SERIE",2,0.00702000702000702
2023,5,"MERCEDES","C-KLASS",137,0.48087048087048084
2023,5,"MERCEDES","GLC",160,0.5616005616005616
2023,5,"MERCEDES","E-KLASS",151,0.53001053001053
2023,5,"MERCEDES","CLA",101,0.3545103545103545
2023,5,"MERCEDES","EQE",74,0.2597402597402597
2023,5,"MERCEDES","EQA",90,0.31590031590031586
2023,5,"MERCEDES","A-KLASS",65,0.22815022815022815
2023,5,"MERCEDES","EQB",57,0.20007020007020004
2023,5,"MERCEDES","GLE",99,0.34749034749034746
2023,5,"MERCEDES","GLA",65,0.22815022815022815
2023,5,"MERCEDES","108-314",73,0.25623025623025625
2023,5,"MERCEDES","V-KLASS",29,0.1017901017901018
2023,5,"MERCEDES","GLB",41,0.14391014391014392
2023,5,"MERCEDES","EQS",30,0.1053001053001053
2023,5,"MERCEDES","GLS",14,0.04914004914004914
2023,5,"MERCEDES","G WAGON",24,0.08424008424008424
2023,5,"MERCEDES","VITO",12,0.04212004212004212
2023,5,"MERCEDES","CL/S280-600",9,0.03159003159003159
2023,5,"MERCEDES","CITAN",12,0.04212004212004212
2023,5,"MERCEDES","GT",12,0.04212004212004212
2023,5,"MERCEDES","SPRINTER",6,0.02106002106002106
2023,5,"MERCEDES","B-KLASS",9,0.03159003159003159
2023,5,"MERCEDES","EQC",2,0.00702000702000702
2023,5,"MERCEDES","CLS",2,0.00702000702000702
2023,5,"MERCEDES","300-600 SL",2,0.00702000702000702
2023,5,"SKODA","ENYAQ",518,1.8181818181818181
2023,5,"SKODA","OCTAVIA",298,1.0459810459810461
2023,5,"SKODA","KODIAQ",150,0.5265005265005265
2023,5,"SKODA","KAMIQ",159,0.5580905580905581
2023,5,"SKODA","SUPERB",151,0.53001053001053
2023,5,"SKODA","FABIA",63,0.22113022113022116
2023,5,"SKODA","KAROQ",69,0.24219024219024218
2023,5,"SKODA","SCALA",29,0.1017901017901018
2023,5,"PEUGEOT","3008",154,0.5405405405405406
2023,5,"PEUGEOT","208",133,0.46683046683046686
2023,5,"PEUGEOT","308",270,0.9477009477009477
2023,5,"PEUGEOT","2008",43,0.15093015093015094
2023,5,"PEUGEOT","5008",72,0.2527202527202527
2023,5,"PEUGEOT","408",44,0.15444015444015444
2023,5,"PEUGEOT","RIFTER",14,0.04914004914004914
2023,5,"PEUGEOT","EXPERT",2,0.00702000702000702
2023,5,"PEUGEOT","BOXER",4,0.01404001404001404
2023,5,"PEUGEOT","508",1,0.00351000351000351
2023,5,"MG","MG5 ELECTRIC",277,0.9722709722709724
2023,5,"MG","MARVEL R",406,1.425061425061425
2023,5,"MG","MG4 ELECTRIC",276,0.9687609687609687
2023,5,"MG","ZS EV",97,0.34047034047034047
2023,5,"FORD","KUGA",465,1.6321516321516323
2023,5,"FORD","FOCUS",117,0.41067041067041066
2023,5,"FORD","TRANSIT",55,0.19305019305019305
2023,5,"FORD","PUMA",53,0.18603018603018603
2023,5,"FORD","TRANSIT CUSTOM",17,0.05967005967005967
2023,5,"FORD","MUSTANG MACH-E",13,0.04563004563004563
2023,5,"FORD","EXPLORER",35,0.12285012285012285
2023,5,"FORD","MUSTANG",19,0.06669006669006669
2023,5,"FORD","TOURNEO CONNECT",12,0.04212004212004212
2023,5,"RENAULT","MEGANE",119,0.41769041769041765
2023,5,"RENAULT","CLIO",128,0.4492804492804493
2023,5,"RENAULT","CAPTUR",98,0.343980343980344
2023,5,"RENAULT","ARKANA",10,0.0351000351000351
2023,5,"RENAULT","ZOE",13,0.04563004563004563
2023,5,"RENAULT","KANGOO",16,0.05616005616005616
2023,5,"RENAULT","AUSTRAL",63,0.22113022113022116
2023,5,"RENAULT","TRAFIC",18,0.06318006318006318
2023,5,"RENAULT","MASTER",8,0.02808002808002808
2023,5,"HYUNDAI","TUCSON",187,0.6563706563706564
2023,5,"HYUNDAI","I10",42,0.14742014742014742
2023,5,"HYUNDAI","KONA",102,0.35802035802035803
2023,5,"HYUNDAI","IONIQ 5",28,0.09828009828009827
2023,5,"HYUNDAI","I20",39,0.1368901368901369
2023,5,"HYUNDAI","BAYON",20,0.0702000702000702
2023,5,"HYUNDAI","I30",15,0.05265005265005265
2023,5,"HYUNDAI","SANTA FE",26,0.09126009126009126
2023,5,"NISSAN","QASHQAI",127,0.4457704457704458
2023,5,"NISSAN","LEAF",134,0.4703404703404703
2023,5,"NISSAN","X-TRAIL",18,0.06318006318006318
2023,5,"NISSAN","ARIYA",26,0.09126009126009126
2023,5,"NISSAN","MICRA",4,0.01404001404001404
2023,5,"NISSAN","TOWNSTAR",4,0.01404001404001404
2023,5,"NISSAN","PRIMASTAR",3,0.01053001053001053
2023,5,"NISSAN","JUKE",6,0.02106002106002106
2023,5,"MAZDA","CX-60",47,0.16497016497016495
2023,5,"MAZDA","MX-30",10,0.0351000351000351
2023,5,"MAZDA","CX-30",33,0.11583011583011582
2023,5,"MAZDA","MAZDA2",18,0.06318006318006318
2023,5,"MAZDA","CX-5",10,0.0351000351000351
2023,5,"MAZDA","MAZDA3",5,0.01755001755001755
2023,5,"MAZDA","MX5",6,0.02106002106002106
2023,5,"PORSCHE","CAYENNE",94,0.3299403299403299
2023,5,"PORSCHE","TAYCAN",52,0.1825201825201825
2023,5,"PORSCHE","911",115,0.40365040365040367
2023,5,"PORSCHE","MACAN",39,0.1368901368901369
2023,5,"PORSCHE","PANAMERA",11,0.03861003861003861
2023,5,"PORSCHE","718",25,0.08775008775008776
2023,5,"CITROEN","C4",220,0.7722007722007722
2023,5,"CITROEN","C5 AIRCROSS",19,0.06669006669006669
2023,5,"CITROEN","C3",37,0.12987012987012986
2023,5,"CITROEN","JUMPER",21,0.07371007371007371
2023,5,"CITROEN","BERLINGO",7,0.02457002457002457
2023,5,"CITROEN","C5 X",6,0.02106002106002106
2023,5,"CITROEN","SPACETOURER",2,0.00702000702000702
2023,5,"POLESTAR","2",695,2.4394524394524395
2023,5,"DACIA","SANDERO",168,0.5896805896805897
2023,5,"DACIA","DUSTER",51,0.17901017901017902
2023,5,"DACIA","JOGGER",30,0.1053001053001053
2023,5,"SUBARU","OUTBACK",177,0.6212706212706213
2023,5,"SUBARU","FORESTER",32,0.11232011232011233
2023,5,"SUBARU","XV",22,0.07722007722007722
2023,5,"SUBARU","SOLTERRA",29,0.1017901017901018
2023,5,"OPEL","MOKKA",238,0.8353808353808353
2023,5,"OPEL","CORSA",53,0.18603018603018603
2023,5,"OPEL","ASTRA",68,0.2386802386802387
2023,5,"OPEL","GRANDLAND X",25,0.08775008775008776
2023,5,"OPEL","ZAFIRA",8,0.02808002808002808
2023,5,"SEAT","ARONA",93,0.32643032643032643
2023,5,"SEAT","IBIZA",17,0.05967005967005967
2023,5,"SEAT","ATECA",29,0.1017901017901018
2023,5,"SEAT","LEON",26,0.09126009126009126
2023,5,"SEAT","CUPRA FORMENTOR",4,0.01404001404001404
2023,5,"SEAT","CUPRA BORN",9,0.03159003159003159
2023,5,"SEAT","TARRACO",6,0.02106002106002106
2023,5,"CUPRA","BORN",143,0.5019305019305019
2023,5,"CUPRA","FORMENTOR",81,0.2843102843102843
2023,5,"CUPRA","LEON",54,0.18954018954018953
2023,5,"CUPRA","ATECA",2,0.00702000702000702
2023,5,"FIAT","DUCATO",199,0.6984906984906984
2023,5,"FIAT","500X",48,0.16848016848016847
2023,5,"FIAT","500",37,0.12987012987012986
2023,5,"MINI","HATCH",175,0.6142506142506142
2023,5,"MINI","COUNTRYMAN",29,0.1017901017901018
2023,5,"LEXUS","NX",114,0.4001404001404001
2023,5,"LEXUS","ES",32,0.11232011232011233
2023,5,"LEXUS","UX",37,0.12987012987012986
2023,5,"LEXUS","RX",34,0.11934011934011934
2023,5,"LEXUS","RZ",16,0.05616005616005616
2023,5,"LEXUS","LC",1,0.00351000351000351
2023,5,"LYNK","& CO 01",206,0.723060723060723
2023,5,"SUZUKI","VITARA",52,0.1825201825201825
2023,5,"SUZUKI","SWIFT",22,0.07722007722007722
2023,5,"SUZUKI","S-CROSS",19,0.06669006669006669
2023,5,"SUZUKI","SWACE",19,0.06669006669006669
2023,5,"SUZUKI","ACROSS",6,0.02106002106002106
2023,5,"BYD","ATTO 3",141,0.49491049491049494
2023,5,"BYD","HAN",3,0.01053001053001053
2023,5,"BYD","TANG",1,0.00351000351000351
2023,5,"MITSUBISHI","SPACE STAR",38,0.13338013338013338
2023,5,"MITSUBISHI","ECLIPSE",18,0.06318006318006318
2023,5,"MITSUBISHI","ASX",11,0.03861003861003861
2023,5,"HONDA","JAZZ",35,0.12285012285012285
2023,5,"HONDA","CIVIC",15,0.05265005265005265
2023,5,"HONDA","HR-V",6,0.02106002106002106
2023,5,"HONDA","CR-V",4,0.01404001404001404
2023,5,"HONDA","E",1,0.00351000351000351
2023,5,"DS","4",35,0.12285012285012285
2023,5,"DS","3",34,0.11934011934011934
2023,5,"DS","7",8,0.02808002808002808
2023,5,"ALFA ROMEO","TONALE",34,0.11934011934011934
2023,5,"ALFA ROMEO","GIULIA",1,0.00351000351000351
2023,5,"LAND ROVER","DEFENDER",4,0.01404001404001404
2023,5,"LAND ROVER","VELAR",2,0.00702000702000702
2023,5,"LAND ROVER","EVOQUE",7,0.02457002457002457
2023,5,"LAND ROVER","DISCVRY",3,0.01053001053001053
2023,5,"LAND ROVER","DISCOVERY",1,0.00351000351000351
2023,5,"JEEP","COMPASS",47,0.16497016497016495
2023,5,"JEEP","WRANGLER",5,0.01755001755001755
2023,5,"NIO","ET7",12,0.04212004212004212
2023,5,"NIO","EL7",3,0.01053001053001053
2023,5,"NIO","ET5",5,0.01755001755001755
2023,5,"MAXUS","EUNIQ",7,0.02457002457002457
2023,5,"ORA","FUNKY CAT",12,0.04212004212004212
2023,5,"FERRARI","FERRARI",7,0.02457002457002457
2023,5,"FERRARI","812",2,0.00702000702000702
2023,5,"CHEVROLET","CORVETTE",8,0.02808002808002808
2023,5,"CHEVROLET","ÖVRIGA",2,0.00702000702000702
2023,5,"HONGQI","E-HS9",4,0.01404001404001404
2023,5,"LR / LAND ROVER","/ RANGE ROVER",12,0.04212004212004212
2023,5,"LAMBORGHINI","LAMBORGHINI",6,0.02106002106002106
2023,5,"JAGUAR","I-PACE",1,0.00351000351000351
2023,5,"IVECO","DAILY",4,0.01404001404001404
2023,5,"BENTLEY","BENTAYGA",3,0.01053001053001053
2023,5,"BENTLEY","CONTINENTAL",4,0.01404001404001404
2023,5,"MCLAREN","MCLAREN",4,0.01404001404001404
2023,5,"MORGAN","MORGAN",1,0.00351000351000351
2023,5,"SMART","SMART",1,0.00351000351000351
2023,5,"MASERATI","MASERATI",1,0.00351000351000351
2023,5,"ÖVRIGA","FABRIKAT",54,0.18954018954018953
2023,6,"VOLVO","XC40",807,2.853304104939363
2023,6,"VOLVO","XC60",1065,3.7655128522433974
2023,6,"VOLVO","S/V60",495,1.750167945408903
2023,6,"VOLVO","S/V90",437,1.5450977619064454
2023,6,"VOLVO","C40",243,0.8591733550189159
2023,6,"VOLVO","XC90N",173,0.611674857688364
2023,6,"VOLVO","ÖVRIGA",51,0.18032033376940212
2023,6,"VW","ID.4",972,3.4366934200756636
2023,6,"VW","ID.3",224,0.7919951914577662
2023,6,"VW","T-ROC",412,1.4567054414312486
2023,6,"VW","GOLF",277,0.9793869108651841
2023,6,"VW","PASSAT",275,0.9723155252271684
2023,6,"VW","TIGUAN",246,0.8697804334759396
2023,6,"VW","TAIGO",254,0.8980659760280026
2023,6,"VW","ID.5",280,0.9899939893222076
2023,6,"VW","T-CROSS",165,0.583389315136301
2023,6,"VW","ID.BUZZ",86,0.3040695824346781
2023,6,"VW","MULTIVAN",59,0.2086058763214652
2023,6,"VW","CARAVELLE",44,0.1555704840363469
2023,6,"VW","CADDY",26,0.091928013294205
2023,6,"VW","ARTEON",42,0.14849909839833114
2023,6,"VW","TOUAREG",67,0.23689141887352827
2023,6,"VW","CRAFTER",20,0.07071385638015769
2023,6,"VW","TOURAN",23,0.08132093483718135
2023,6,"VW","KOMBI",17,0.06010677792313404
2023,6,"TOYOTA","RAV 4",747,2.6411625357988897
2023,6,"TOYOTA","YARIS CROSS",353,1.2480995651097833
2023,6,"TOYOTA","YARIS",428,1.5132765265353745
2023,6,"TOYOTA","COROLLA",287,1.0147438390552628
2023,6,"TOYOTA","COROLLA CROSS",129,0.4561043736520171
2023,6,"TOYOTA","C-HR",129,0.4561043736520171
2023,6,"TOYOTA","BZ4X",148,0.5232825372131669
2023,6,"TOYOTA","AYGO X",70,0.2474984973305519
2023,6,"TOYOTA","CAMRY",19,0.0671781635611498
2023,6,"TOYOTA","PROACE VERSO",14,0.04949969946611039
2023,6,"TOYOTA","PROACE CITY",7,0.024749849733055194
2023,6,"TOYOTA","LANDCRUISER",5,0.017678464095039422
2023,6,"TOYOTA","GR86",1,0.0035356928190078845
2023,6,"TOYOTA","VERSO",4,0.014142771276031538
2023,6,"TOYOTA","SUPRA",1,0.0035356928190078845
2023,6,"KIA","NIRO",455,1.6087402326485873
2023,6,"KIA","EV6",608,2.149701233956794
2023,6,"KIA","CEED",477,1.6865254746667608
2023,6,"KIA","SPORTAGE",298,1.0536364600643495
2023,6,"KIA","SORENTO",131,0.4631757592900329
2023,6,"KIA","STONIC",93,0.3288194321677333
2023,6,"KIA","PICANTO",92,0.3252837393487254
2023,6,"KIA","SOUL",12,0.042428313828094616
2023,6,"KIA","RIO",1,0.0035356928190078845
2023,6,"TESLA","MODEL Y",2377,8.404341830781743
2023,6,"TESLA","MODEL 3",464,1.6405614680196585
2023,6,"TESLA","MODEL S",110,0.3889262100908673
2023,6,"TESLA","MODEL X",83,0.29346250397765444
2023,6,"AUDI","Q4 E-TRON",433,1.530954990630414
2023,6,"AUDI","A3",296,1.0465650744263337
2023,6,"AUDI","A6",286,1.011208146236255
2023,6,"AUDI","E-TRON",175,0.6187462433263798
2023,6,"AUDI","A4",83,0.29346250397765444
2023,6,"AUDI","Q3",122,0.4313545239189619
2023,6,"AUDI","Q2",101,0.35710497471979635
2023,6,"AUDI","Q5",153,0.5409610013082063
2023,6,"AUDI","A5",55,0.19446310504543365
2023,6,"AUDI","A1",42,0.14849909839833114
2023,6,"AUDI","Q7",42,0.14849909839833114
2023,6,"AUDI","Q8",33,0.1166778630272602
2023,6,"AUDI","E-TRON GT",14,0.04949969946611039
2023,6,"AUDI","S6",12,0.042428313828094616
2023,6,"AUDI","A7",6,0.021214156914047308
2023,6,"AUDI","R8",2,0.007071385638015769
2023,6,"AUDI","TT",3,0.010607078457023654
2023,6,"AUDI","S3",1,0.0035356928190078845
2023,6,"BMW","I4",458,1.6193473111056111
2023,6,"BMW","X1",171,0.6046034720503483
2023,6,"BMW","5-SERIE",117,0.4136760598239225
2023,6,"BMW","X3",112,0.3959975957288831
2023,6,"BMW","3-SERIE",121,0.427818831099954
2023,6,"BMW","2-SERIE",42,0.14849909839833114
2023,6,"BMW","IX",80,0.28285542552063075
2023,6,"BMW","X5",73,0.2581055757875756
2023,6,"BMW","1-SERIE",36,0.12728494148428385
2023,6,"BMW","4-SERIE",16,0.05657108510412615
2023,6,"BMW","X7",10,0.035356928190078844
2023,6,"BMW","I7",5,0.017678464095039422
2023,6,"BMW","X4",5,0.017678464095039422
2023,6,"BMW","X6",6,0.021214156914047308
2023,6,"BMW","X2",1,0.0035356928190078845
2023,6,"BMW","XM",13,0.0459640066471025
2023,6,"BMW","Z4",8,0.028285542552063076
2023,6,"BMW","8-SERIE",1,0.0035356928190078845
2023,6,"BMW","7-SERIE",3,0.010607078457023654
2023,6,"MERCEDES","C-KLASS",211,0.7460311848106637
2023,6,"MERCEDES","GLC",203,0.7177456422586006
2023,6,"MERCEDES","E-KLASS",166,0.5869250079553089
2023,6,"MERCEDES","EQE",157,0.5551037725842379
2023,6,"MERCEDES","CLA",91,0.3217480465297175
2023,6,"MERCEDES","EQA",102,0.36064066753880425
2023,6,"MERCEDES","EQB",145,0.5126754587561433
2023,6,"MERCEDES","A-KLASS",54,0.19092741222642576
2023,6,"MERCEDES","GLE",76,0.2687126542445992
2023,6,"MERCEDES","GLA",46,0.1626418696743627
2023,6,"MERCEDES","108-314",67,0.23689141887352827
2023,6,"MERCEDES","V-KLASS",50,0.17678464095039423
2023,6,"MERCEDES","GLB",41,0.14496340557932327
2023,6,"MERCEDES","EQS",15,0.05303539228511828
2023,6,"MERCEDES","GLS",11,0.03889262100908673
2023,6,"MERCEDES","G WAGON",13,0.0459640066471025
2023,6,"MERCEDES","VITO",16,0.05657108510412615
2023,6,"MERCEDES","CITAN",33,0.1166778630272602
2023,6,"MERCEDES","CL/S280-600",10,0.035356928190078844
2023,6,"MERCEDES","GT",11,0.03889262100908673
2023,6,"MERCEDES","SPRINTER",4,0.014142771276031538
2023,6,"MERCEDES","B-KLASS",2,0.007071385638015769
2023,6,"MERCEDES","EQC",2,0.007071385638015769
2023,6,"MERCEDES","CLS",3,0.010607078457023654
2023,6,"MERCEDES","300-600 SL",2,0.007071385638015769
2023,6,"SKODA","ENYAQ",479,1.6935968603047766
2023,6,"SKODA","OCTAVIA",241,0.8521019693809001
2023,6,"SKODA","KODIAQ",267,0.9440299826751052
2023,6,"SKODA","KAMIQ",131,0.4631757592900329
2023,6,"SKODA","SUPERB",151,0.5338896156701906
2023,6,"SKODA","FABIA",58,0.20507018350245731
2023,6,"SKODA","KAROQ",71,0.2510341901495598
2023,6,"SKODA","SCALA",46,0.1626418696743627
2023,6,"PEUGEOT","3008",169,0.5975320864123325
2023,6,"PEUGEOT","208",83,0.29346250397765444
2023,6,"PEUGEOT","308",111,0.3924619029098752
2023,6,"PEUGEOT","2008",132,0.4667114521090408
2023,6,"PEUGEOT","5008",115,0.40660467418590673
2023,6,"PEUGEOT","408",28,0.09899939893222078
2023,6,"PEUGEOT","RIFTER",7,0.024749849733055194
2023,6,"PEUGEOT","EXPERT",4,0.014142771276031538
2023,6,"PEUGEOT","508",6,0.021214156914047308
2023,6,"PEUGEOT","BOXER",3,0.010607078457023654
2023,6,"MG","MG5 ELECTRIC",33,0.1166778630272602
2023,6,"MG","MG4 ELECTRIC",272,0.9617084467701447
2023,6,"MG","MARVEL R",13,0.0459640066471025
2023,6,"MG","ZS EV",95,0.33589081780574903
2023,6,"MG","EHS",1,0.0035356928190078845
2023,6,"FORD","KUGA",45,0.1591061768553548
2023,6,"FORD","FOCUS",150,0.5303539228511827
2023,6,"FORD","TRANSIT",50,0.17678464095039423
2023,6,"FORD","MUSTANG MACH-E",77,0.2722483470636071
2023,6,"FORD","PUMA",16,0.05657108510412615
2023,6,"FORD","TRANSIT CUSTOM",14,0.04949969946611039
2023,6,"FORD","EXPLORER",7,0.024749849733055194
2023,6,"FORD","TOURNEO CUSTOM",80,0.28285542552063075
2023,6,"FORD","MUSTANG",12,0.042428313828094616
2023,6,"FORD","TOURNEO CONNECT",13,0.0459640066471025
2023,6,"FORD","S-MAX",1,0.0035356928190078845
2023,6,"FORD","ECOSPORT",1,0.0035356928190078845
2023,6,"RENAULT","MEGANE",116,0.41014036700491463
2023,6,"RENAULT","CLIO",215,0.7601739560866951
2023,6,"RENAULT","CAPTUR",222,0.7849238058197504
2023,6,"RENAULT","ARKANA",41,0.14496340557932327
2023,6,"RENAULT","ZOE",3,0.010607078457023654
2023,6,"RENAULT","KANGOO",26,0.091928013294205
2023,6,"RENAULT","TRAFIC",49,0.17324894813138633
2023,6,"RENAULT","AUSTRAL",14,0.04949969946611039
2023,6,"RENAULT","MASTER",19,0.0671781635611498
2023,6,"HYUNDAI","TUCSON",226,0.7990665770957819
2023,6,"HYUNDAI","KONA",68,0.24042711169253617
2023,6,"HYUNDAI","I10",51,0.18032033376940212
2023,6,"HYUNDAI","IONIQ 5",6,0.021214156914047308
2023,6,"HYUNDAI","I20",57,0.20153449068344942
2023,6,"HYUNDAI","BAYON",55,0.19446310504543365
2023,6,"HYUNDAI","I30",18,0.06364247074214192
2023,6,"HYUNDAI","SANTA FE",13,0.0459640066471025
2023,6,"HYUNDAI","IONIQ",3,0.010607078457023654
2023,6,"NISSAN","QASHQAI",142,0.5020683802991196
2023,6,"NISSAN","LEAF",162,0.5727822366792773
2023,6,"NISSAN","X-TRAIL",24,0.08485662765618923
2023,6,"NISSAN","ARIYA",37,0.13082063430329172
2023,6,"NISSAN","JUKE",32,0.1131421702082523
2023,6,"NISSAN","MICRA",1,0.0035356928190078845
2023,6,"NISSAN","PRIMASTAR",18,0.06364247074214192
2023,6,"NISSAN","TOWNSTAR",4,0.014142771276031538
2023,6,"MAZDA","CX-60",62,0.21921295477848884
2023,6,"MAZDA","MX-30",9,0.03182123537107096
2023,6,"MAZDA","CX-30",38,0.1343563271222996
2023,6,"MAZDA","MAZDA2",31,0.10960647738924442
2023,6,"MAZDA","CX-5",19,0.0671781635611498
2023,6,"MAZDA","MAZDA3",10,0.035356928190078844
2023,6,"MAZDA","MX5",7,0.024749849733055194
2023,6,"CITROEN","C4",357,1.2622423363858148
2023,6,"CITROEN","C5 AIRCROSS",117,0.4136760598239225
2023,6,"CITROEN","C3",27,0.09546370611321288
2023,6,"CITROEN","JUMPER",14,0.04949969946611039
2023,6,"CITROEN","BERLINGO",6,0.021214156914047308
2023,6,"CITROEN","C5 X",2,0.007071385638015769
2023,6,"CITROEN","SPACETOURER",4,0.014142771276031538
2023,6,"POLESTAR","2",450,1.5910617685535482
2023,6,"PORSCHE","CAYENNE",69,0.24396280451154406
2023,6,"PORSCHE","911",87,0.307605275253686
2023,6,"PORSCHE","TAYCAN",70,0.2474984973305519
2023,6,"PORSCHE","MACAN",43,0.15203479121733904
2023,6,"PORSCHE","PANAMERA",19,0.0671781635611498
2023,6,"PORSCHE","718",19,0.0671781635611498
2023,6,"DACIA","SANDERO",132,0.4667114521090408
2023,6,"DACIA","DUSTER",135,0.47731853056606444
2023,6,"DACIA","JOGGER",81,0.28639111833963865
2023,6,"OPEL","MOKKA",210,0.7424954919916558
2023,6,"OPEL","CORSA",75,0.26517696142559133
2023,6,"OPEL","ASTRA",33,0.1166778630272602
2023,6,"OPEL","GRANDLAND X",20,0.07071385638015769
2023,6,"OPEL","ZAFIRA",7,0.024749849733055194
2023,6,"OPEL","COMBO",4,0.014142771276031538
2023,6,"SUBARU","OUTBACK",165,0.583389315136301
2023,6,"SUBARU","FORESTER",43,0.15203479121733904
2023,6,"SUBARU","XV",26,0.091928013294205
2023,6,"SUBARU","SOLTERRA",16,0.05657108510412615
2023,6,"SEAT","ARONA",51,0.18032033376940212
2023,6,"SEAT","IBIZA",20,0.07071385638015769
2023,6,"SEAT","ATECA",57,0.20153449068344942
2023,6,"SEAT","LEON",71,0.2510341901495598
2023,6,"SEAT","CUPRA FORMENTOR",1,0.0035356928190078845
2023,6,"SEAT","CUPRA BORN",7,0.024749849733055194
2023,6,"SEAT","TARRACO",2,0.007071385638015769
2023,6,"CUPRA","BORN",121,0.427818831099954
2023,6,"CUPRA","FORMENTOR",64,0.2262843404165046
2023,6,"CUPRA","LEON",115,0.40660467418590673
2023,6,"CUPRA","ATECA",1,0.0035356928190078845
2023,6,"FIAT","DUCATO",182,0.643496093059435
2023,6,"FIAT","500X",18,0.06364247074214192
2023,6,"FIAT","500",29,0.10253509175122866
2023,6,"LEXUS","NX",114,0.40306898136689884
2023,6,"LEXUS","ES",22,0.07778524201817345
2023,6,"LEXUS","UX",46,0.1626418696743627
2023,6,"LEXUS","RX",38,0.1343563271222996
