"year","month","model","ytd_registrations","ytd_market_share"
2023,7,"CITROEN C3 III",34043,3.3
2023,7,"PEUGEOT 2008 II",31486,3.1
2023,7,"RENAULT CAPTUR II",29752,2.9
2023,7,"PEUGEOT 308 III",27440,2.7
2023,7,"DACIA DUSTER 2",19989,2
2023,7,"TESLA MODEL Y",19372,1.9
2023,7,"FIAT 500",19131,1.9
2023,7,"PEUGEOT 3008 II",19084,1.9
2023,7,"RENAULT AUSTRAL",18469,1.8
2023,7,"RENAULT ARKANA",17821,1.7
2023,7,"TOYOTA YARIS CRO",17275,1.7
2023,7,"DACIA SPRING",17210,1.7
2023,7,"VOLKSWAGEN POLO VI",16225,1.6
2023,7,"TOYOTA YARIS",16058,1.6
2023,7,"DACIA JOGGER",14436,1.4
2023,7,"FORD PUMA",13017,1.3
2023,7,"CITROEN C5 AIRCR.",13006,1.3
2023,7,"VOLKSWAGEN T-ROC",12666,1.2
2023,7,"CITROEN C3 AIRCR.",11995,1.2
2023,7,"OPEL CORSA",11814,1.2
2023,7,"HYUNDAI TUCSONIII",11607,1.1
2023,7,"PEUGEOT 5008 II",11054,1.1
2023,7,"NISSAN QASHQAI 3",10896,1.1
2023,7,"RENAULT MEGANE-E",10486,1
2023,7,"MINI MINI III",10048,1
2023,7,"TESLA MODEL 3",9672,0.9
2023,7,"RENAULT TWINGOIII",9404,0.9
2023,7,"VOLKSWAGEN TIGUAN II",9104,0.9
2023,7,"M.G. MG4",8656,0.8
2023,7,"CITROEN C4 III",8641,0.8
2023,7,"RENAULT MEGANE IV",8127,0.8
2023,7,"FORD KUGA",7733,0.8
2023,7,"TOYOTA C-HR",7567,0.7
2023,7,"KIA SPORTAGE5",7485,0.7
2023,7,"VOLKSWAGEN GOLF VIII",7444,0.7
2023,7,"HYUNDAI KONA",7047,0.7
2023,7,"TOYOTA AYGO X",6766,0.7
2023,7,"TOYOTA COROLLA",6633,0.7
2023,7,"VOLKSWAGEN T-CROSS",6339,0.6
2023,7,"B.M.W. X1",6194,0.6
2023,7,"OPEL MOKKA",5967,0.6
2023,7,"DS DS4 II",5962,0.6
2023,7,"B.M.W. SERIE 1",5930,0.6
2023,7,"NISSAN JUKE II",5850,0.6
2023,7,"VOLKSWAGEN TAIGO",5774,0.6
2023,7,"DS DS7",5667,0.6
2023,7,"MERCEDES GLA II",5647,0.6
2023,7,"SUZUKI SWIFT",5314,0.5
2023,7,"CUPRA FORMENTOR",5118,0.5
2023,7,"PEUGEOT 408",5027,0.5
2023,7,"AUDI A1 SPORTB",4811,0.5
2023,7,"KIA NIRO",4727,0.5
2023,7,"AUDI A3",4625,0.5
2023,7,"MINI COUNTRY2",4608,0.5
2023,7,"MERCEDES CLASSE A",4582,0.4
2023,7,"VOLVO XC40",4344,0.4
2023,7,"SKODA FABIA IV",4341,0.4
2023,7,"RENAULT ZOE",4100,0.4
2023,7,"SEAT IBIZA V",3949,0.4
2023,7,"KIA PICANTO 3",3840,0.4
2023,7,"HYUNDAI I20",3721,0.4
2023,7,"SKODA KAMIQ",3682,0.4
2023,7,"RENAULT KANGOOIII",3607,0.4
2023,7,"MERCEDES GLC",3418,0.3
2023,7,"FORD FIESTAVII",3409,0.3
2023,7,"B.M.W. AC.TOURER",3402,0.3
2023,7,"DS DS3 CBACK",3373,0.3
2023,7,"SKODA OCTAV.IV",3347,0.3
2023,7,"AUDI Q3 SPORTB",3314,0.3
2023,7,"AUDI Q2",3258,0.3
2023,7,"SEAT ARONA",3249,0.3
2023,7,"KIA STONIC",3225,0.3
2023,7,"KIA RIO IV",3211,0.3
2023,7,"TOYOTA RAV4",3181,0.3
2023,7,"FORD FOCUS IV",3114,0.3
2023,7,"VOLKSWAGEN ID.3",2947,0.3
2023,7,"OPEL CROSSLAND",2896,0.3
2023,7,"RENAULT TRAFIC",2887,0.3
2023,7,"B.M.W. SERIE 3",2854,0.3
2023,7,"SEAT ATECA",2851,0.3
2023,7,"RENAULT GDSCEN.IV",2801,0.3
2023,7,"NISSAN X-TRAIL 4",2777,0.3
2023,7,"CITROEN C5 X",2753,0.3
2023,7,"B.M.W. X3",2728,0.3
2023,7,"M.G. ZS",2659,0.3
2023,7,"SKODA KAROQ",2642,0.3
2023,7,"AUDI Q3",2603,0.3
2023,7,"LYNK CO 01",2523,0.2
2023,7,"OPEL GRANDLAND",2514,0.2
2023,7,"SUZUKI VITARAIII",2394,0.2
2023,7,"VOLVO XC60 II",2248,0.2
2023,7,"SUZUKI IGNIS",2230,0.2
2023,7,"SKODA KODIAQ",2137,0.2
2023,7,"OPEL ASTRA",2073,0.2
2023,7,"VOLKSWAGEN ID.4",2037,0.2
2023,7,"PEUGEOT 508 II",2037,0.2
2023,7,"MERCEDES CLA",1957,0.2
2023,8,"RENAULT CLIO V",62948,5.6
2023,8,"PEUGEOT 208 II",59388,5.2
2023,8,"DACIA SANDERO 3",45140,4
2023,8,"CITROEN C3 III",39109,3.5
2023,8,"PEUGEOT 2008 II",34539,3.1
2023,8,"RENAULT CAPTUR II",32364,2.9
2023,8,"PEUGEOT 308 III",29797,2.6
2023,8,"DACIA DUSTER 2",22606,2
2023,8,"TESLA MODEL Y",22423,2
2023,8,"FIAT 500",21224,1.9
2023,8,"PEUGEOT 3008 II",20469,1.8
2023,8,"RENAULT AUSTRAL",20029,1.8
2023,8,"TOYOTA YARIS CRO",19920,1.8
2023,8,"RENAULT ARKANA",19573,1.7
2023,8,"DACIA SPRING",18589,1.6
2023,8,"TOYOTA YARIS",17775,1.6
2023,8,"VOLKSWAGEN POLO VI",17477,1.5
2023,8,"DACIA JOGGER",16499,1.5
2023,8,"FORD PUMA",14752,1.3
2023,8,"CITROEN C5 AIRCR.",14071,1.2
2023,8,"VOLKSWAGEN T-ROC",13884,1.2
2023,8,"CITROEN C3 AIRCR.",13383,1.2
2023,8,"OPEL CORSA",13306,1.2
2023,8,"HYUNDAI TUCSONIII",12551,1.1
2023,8,"PEUGEOT 5008 II",12038,1.1
2023,8,"TESLA MODEL 3",11930,1.1
2023,8,"NISSAN QASHQAI 3",11633,1
2023,8,"RENAULT MEGANE-E",11277,1
2023,8,"MINI MINI III",11217,1
2023,8,"RENAULT TWINGOIII",10299,0.9
2023,8,"M.G. MG4",10254,0.9
2023,8,"VOLKSWAGEN TIGUAN II",10184,0.9
2023,8,"CITROEN C4 III",9214,0.8
2023,8,"RENAULT MEGANE IV",8591,0.8
2023,8,"TOYOTA C-HR",8575,0.8
2023,8,"VOLKSWAGEN GOLF VIII",8553,0.8
2023,8,"FORD KUGA",8443,0.7
2023,8,"KIA SPORTAGE5",8209,0.7
2023,8,"HYUNDAI KONA",7867,0.7
2023,8,"TOYOTA AYGO X",7742,0.7
2023,8,"TOYOTA COROLLA",7569,0.7
2023,8,"B.M.W. X1",7094,0.6
2023,8,"VOLKSWAGEN T-CROSS",6881,0.6
2023,8,"DS DS4 II",6567,0.6
2023,8,"NISSAN JUKE II",6482,0.6
2023,8,"B.M.W. SERIE 1",6471,0.6
2023,8,"OPEL MOKKA",6459,0.6
2023,8,"DS DS7",6356,0.6
2023,8,"MERCEDES GLA II",6258,0.6
2023,8,"VOLKSWAGEN TAIGO",6175,0.5
2023,8,"SUZUKI SWIFT",6019,0.5
2023,8,"CUPRA FORMENTOR",5575,0.5
2023,8,"PEUGEOT 408",5552,0.5
2023,8,"KIA NIRO",5310,0.5
2023,8,"AUDI A1 SPORTB",5238,0.5
2023,8,"MINI COUNTRY2",5181,0.5
2023,8,"SKODA FABIA IV",5000,0.4
2023,8,"AUDI A3",4998,0.4
2023,8,"MERCEDES CLASSE A",4960,0.4
2023,8,"VOLVO XC40",4621,0.4
2023,8,"KIA PICANTO 3",4394,0.4
2023,8,"RENAULT ZOE",4286,0.4
2023,8,"HYUNDAI I20",4224,0.4
2023,8,"SEAT IBIZA V",4201,0.4
2023,8,"MERCEDES GLC",4146,0.4
2023,8,"SKODA KAMIQ",4041,0.4
2023,8,"RENAULT KANGOOIII",3943,0.3
2023,8,"DS DS3 CBACK",3799,0.3
2023,8,"SKODA OCTAV.IV",3789,0.3
2023,8,"AUDI Q3 SPORTB",3725,0.3
2023,8,"KIA RIO IV",3658,0.3
2023,8,"B.M.W. AC.TOURER",3626,0.3
2023,8,"AUDI Q2",3615,0.3
2023,8,"FORD FIESTAVII",3571,0.3
2023,8,"KIA STONIC",3508,0.3
2023,8,"OPEL CROSSLAND",3483,0.3
2023,8,"TOYOTA RAV4",3442,0.3
2023,8,"SEAT ARONA",3403,0.3
2023,8,"FORD FOCUS IV",3370,0.3
2023,8,"RENAULT TRAFIC",3287,0.3
2023,8,"VOLKSWAGEN ID.3",3232,0.3
2023,8,"M.G. ZS",3082,0.3
2023,8,"SEAT ATECA",3072,0.3
2023,8,"B.M.W. SERIE 3",3066,0.3
2023,8,"CITROEN C5 X",3023,0.3
2023,8,"NISSAN X-TRAIL 4",3006,0.3
2023,8,"B.M.W. X3",2994,0.3
2023,8,"AUDI Q3",2906,0.3
2023,8,"OPEL GRANDLAND",2891,0.3
2023,8,"SKODA KAROQ",2882,0.3
2023,8,"RENAULT GDSCEN.IV",2821,0.2
2023,8,"LYNK CO 01",2659,0.2
2023,8,"SUZUKI VITARAIII",2651,0.2
2023,8,"SUZUKI IGNIS",2627,0.2
2023,8,"VOLVO XC60 II",2389,0.2
2023,8,"SKODA KODIAQ",2335,0.2
2023,8,"OPEL ASTRA",2263,0.2
2023,8,"VOLKSWAGEN ID.4",2233,0.2
2023,8,"SKODA ENYAQ",2200,0.2
2023,8,"PEUGEOT 508 II",2185,0.2
2023,9,"RENAULT CLIO V",72280,5.6
2023,9,"PEUGEOT 208 II",69203,5.4
2023,9,"DACIA SANDERO 3",51652,4
2023,9,"CITROEN C3 III",45054,3.5
2023,9,"PEUGEOT 2008 II",37592,2.9
2023,9,"RENAULT CAPTUR II",36548,2.8
2023,9,"PEUGEOT 308 III",32469,2.5
2023,9,"TESLA MODEL Y",27458,2.1
2023,9,"DACIA DUSTER 2",25350,2
2023,9,"FIAT 500",24264,1.9
2023,9,"RENAULT AUSTRAL",22700,1.8
2023,9,"PEUGEOT 3008 II",22610,1.8
2023,9,"TOYOTA YARIS CRO",22215,1.7
2023,9,"RENAULT ARKANA",21919,1.7
2023,9,"DACIA SPRING",21103,1.6
2023,9,"TOYOTA YARIS",19450,1.5
2023,9,"VOLKSWAGEN POLO VI",19121,1.5
2023,9,"DACIA JOGGER",19079,1.5
2023,9,"FORD PUMA",17184,1.3
2023,9,"VOLKSWAGEN T-ROC",15748,1.2
2023,9,"CITROEN C3 AIRCR.",15562,1.2
2023,9,"CITROEN C5 AIRCR.",15405,1.2
2023,9,"OPEL CORSA",14929,1.2
2023,9,"HYUNDAI TUCSONIII",14023,1.1
2023,9,"PEUGEOT 5008 II",12959,1
2023,9,"RENAULT MEGANE-E",12649,1
2023,9,"NISSAN QASHQAI 3",12624,1
2023,9,"MINI MINI III",12531,1
2023,9,"TESLA MODEL 3",12315,1
2023,9,"M.G. MG4",12199,0.9
2023,9,"RENAULT TWINGOIII",12154,0.9
2023,9,"VOLKSWAGEN TIGUAN II",11496,0.9
2023,9,"VOLKSWAGEN GOLF VIII",10192,0.8
2023,9,"CITROEN C4 III",10173,0.8
2023,9,"TOYOTA C-HR",9934,0.8
2023,9,"FORD KUGA",9602,0.7
2023,9,"KIA SPORTAGE5",9447,0.7
2023,9,"RENAULT MEGANE IV",9427,0.7
2023,9,"TOYOTA COROLLA",8592,0.7
2023,9,"B.M.W. X1",8362,0.6
2023,9,"TOYOTA AYGO X",8284,0.6
2023,9,"VOLKSWAGEN T-CROSS",7669,0.6
2023,9,"NISSAN JUKE II",7449,0.6
2023,9,"MERCEDES GLA II",7382,0.6
2023,9,"OPEL MOKKA",7326,0.6
2023,9,"HYUNDAI KONA",7283,0.6
2023,9,"DS DS4 II",7267,0.6
2023,9,"DS DS7",7147,0.6
2023,9,"B.M.W. SERIE 1",7093,0.6
2023,9,"SUZUKI SWIFT",7052,0.5
2023,9,"VOLKSWAGEN TAIGO",6863,0.5
2023,9,"CUPRA FORMENTOR",6380,0.5
2023,9,"KIA NIRO",6330,0.5
2023,9,"PEUGEOT 408",6252,0.5
2023,9,"AUDI A1 SPORTB",5908,0.5
2023,9,"SKODA FABIA IV",5869,0.5
2023,9,"AUDI A3",5739,0.4
2023,9,"MINI COUNTRY2",5678,0.4
2023,9,"MERCEDES CLASSE A",5522,0.4
2023,9,"MERCEDES GLC",5283,0.4
2023,9,"VOLVO XC40",5074,0.4
2023,9,"KIA PICANTO 3",4918,0.4
2023,9,"HYUNDAI I20",4917,0.4
2023,9,"SKODA KAMIQ",4908,0.4
2023,9,"RENAULT ZOE",4752,0.4
2023,9,"SEAT IBIZA V",4531,0.4
2023,9,"RENAULT KANGOOIII",4449,0.3
2023,9,"SKODA OCTAV.IV",4383,0.3
2023,9,"DS DS3 CBACK",4345,0.3
2023,9,"AUDI Q3 SPORTB",4270,0.3
2023,9,"AUDI Q2",4237,0.3
2023,9,"TOYOTA RAV4",4100,0.3
2023,9,"KIA RIO IV",4002,0.3
2023,9,"OPEL CROSSLAND",3975,0.3
2023,9,"FORD FIESTAVII",3947,0.3
2023,9,"M.G. ZS",3931,0.3
2023,9,"CITROEN C5 X",3876,0.3
2023,9,"B.M.W. AC.TOURER",3860,0.3
2023,9,"RENAULT TRAFIC",3856,0.3
2023,9,"FORD FOCUS IV",3842,0.3
2023,9,"KIA STONIC",3830,0.3
2023,9,"OPEL GRANDLAND",3711,0.3
2023,9,"SEAT ARONA",3631,0.3
2023,9,"VOLKSWAGEN ID.3",3574,0.3
2023,9,"B.M.W. X3",3527,0.3
2023,9,"SEAT ATECA",3433,0.3
2023,9,"NISSAN X-TRAIL 4",3327,0.3
2023,9,"AUDI Q3",3273,0.3
2023,9,"SKODA KAROQ",3265,0.3
2023,9,"B.M.W. SERIE 3",3231,0.3
2023,9,"SUZUKI IGNIS",3108,0.2
2023,9,"SUZUKI VITARAIII",2939,0.2
2023,9,"VOLVO XC60 II",2850,0.2
2023,9,"RENAULT GDSCEN.IV",2840,0.2
2023,9,"LYNK CO 01",2788,0.2
2023,9,"CITROEN E-C4",2701,0.2
2023,9,"SKODA KODIAQ",2684,0.2
2023,9,"SKODA ENYAQ",2654,0.2
2023,9,"HYUNDAI BAYON",2615,0.2
2023,9,"VOLKSWAGEN ID.4",2546,0.2
2023,10,"RENAULT CLIO V",80323,5.6
2023,10,"PEUGEOT 208 II",75663,5.3
2023,10,"DACIA SANDERO 3",57825,4
2023,10,"CITROEN C3 III",50738,3.5
2023,10,"PEUGEOT 2008 II",42498,2.9
2023,10,"RENAULT CAPTUR II",40148,2.8
2023,10,"PEUGEOT 308 III",37023,2.6
2023,10,"TESLA MODEL Y",29291,2
2023,10,"DACIA DUSTER 2",27317,1.9
2023,10,"FIAT 500",26652,1.8
2023,10,"PEUGEOT 3008 II",25865,1.8
2023,10,"RENAULT AUSTRAL",25458,1.8
2023,10,"RENAULT ARKANA",25236,1.8
2023,10,"TOYOTA YARIS CRO",24645,1.7
2023,10,"DACIA SPRING",24394,1.7
2023,10,"TOYOTA YARIS",21834,1.5
2023,10,"DACIA JOGGER",21181,1.5
2023,10,"VOLKSWAGEN POLO VI",21005,1.5
2023,10,"FORD PUMA",19154,1.3
2023,10,"CITROEN C3 AIRCR.",17673,1.2
2023,10,"VOLKSWAGEN T-ROC",17203,1.2
2023,10,"CITROEN C5 AIRCR.",17185,1.2
2023,10,"OPEL CORSA",16451,1.1
2023,10,"HYUNDAI TUCSONIII",15499,1.1
2023,10,"MINI MINI III",14488,1
2023,10,"RENAULT MEGANE-E",14220,1
2023,10,"PEUGEOT 5008 II",14171,1
2023,10,"NISSAN QASHQAI 3",14101,1
2023,10,"M.G. MG4",14063,1
2023,10,"TESLA MODEL 3",13668,0.9
2023,10,"RENAULT TWINGOIII",13581,0.9
2023,10,"VOLKSWAGEN TIGUAN II",12494,0.9
2023,10,"TOYOTA C-HR",11742,0.8
2023,10,"CITROEN C4 III",11353,0.8
2023,10,"VOLKSWAGEN GOLF VIII",11263,0.8
2023,10,"FORD KUGA",10730,0.7
2023,10,"KIA SPORTAGE5",10670,0.7
2023,10,"RENAULT MEGANE IV",10101,0.7
2023,10,"TOYOTA AYGO X",9609,0.7
2023,10,"TOYOTA COROLLA",9439,0.7
2023,10,"B.M.W. X1",9324,0.6
2023,10,"MERCEDES GLA II",8698,0.6
2023,10,"VOLKSWAGEN T-CROSS",8612,0.6
2023,10,"NISSAN JUKE II",8606,0.6
2023,10,"OPEL MOKKA",8018,0.6
2023,10,"SUZUKI SWIFT",7972,0.6
2023,10,"B.M.W. SERIE 1",7951,0.6
2023,10,"DS DS4 II",7822,0.5
2023,10,"DS DS7",7739,0.5
2023,10,"VOLKSWAGEN TAIGO",7677,0.5
2023,10,"HYUNDAI KONA",7664,0.5
2023,10,"KIA NIRO",7290,0.5
2023,10,"CUPRA FORMENTOR",7237,0.5
2023,10,"PEUGEOT 408",6857,0.5
2023,10,"SKODA FABIA IV",6730,0.5
2023,10,"AUDI A3",6461,0.4
2023,10,"AUDI A1 SPORTB",6357,0.4
2023,10,"MERCEDES GLC",6340,0.4
2023,10,"MERCEDES CLASSE A",6156,0.4
2023,10,"MINI COUNTRY2",6099,0.4
2023,10,"HYUNDAI I20",5698,0.4
2023,10,"SKODA KAMIQ",5583,0.4
2023,10,"VOLVO XC40",5542,0.4
2023,10,"KIA PICANTO 3",5448,0.4
2023,10,"TOYOTA RAV4",5221,0.4
2023,10,"RENAULT ZOE",5215,0.4
2023,10,"SEAT IBIZA V",5084,0.4
2023,10,"SKODA OCTAV.IV",5019,0.3
2023,10,"RENAULT KANGOOIII",4871,0.3
2023,10,"AUDI Q3 SPORTB",4774,0.3
2023,10,"DS DS3 CBACK",4768,0.3
2023,10,"AUDI Q2",4693,0.3
2023,10,"M.G. ZS",4399,0.3
2023,10,"OPEL CROSSLAND",4387,0.3
2023,10,"B.M.W. AC.TOURER",4371,0.3
2023,10,"FORD FIESTAVII",4370,0.3
2023,10,"KIA RIO IV",4332,0.3
2023,10,"RENAULT TRAFIC",4295,0.3
2023,10,"FORD FOCUS IV",4194,0.3
2023,10,"OPEL GRANDLAND",4109,0.3
2023,10,"KIA STONIC",4084,0.3
2023,10,"CITROEN C5 X",3983,0.3
2023,10,"VOLKSWAGEN ID.3",3955,0.3
2023,10,"SEAT ARONA",3824,0.3
2023,10,"B.M.W. X3",3766,0.3
2023,10,"NISSAN X-TRAIL 4",3745,0.3
2023,10,"SEAT ATECA",3681,0.3
2023,10,"SKODA KAROQ",3590,0.2
2023,10,"AUDI Q3",3572,0.2
2023,10,"B.M.W. SERIE 3",3501,0.2
2023,10,"SUZUKI IGNIS",3445,0.2
2023,10,"VOLVO XC60 II",3389,0.2
2023,10,"SUZUKI VITARAIII",3377,0.2
2023,10,"RENAULT ESPACE VI",3212,0.2
2023,10,"CITROEN E-C4",3132,0.2
2023,10,"SKODA ENYAQ",3096,0.2
2023,10,"LYNK CO 01",3067,0.2
2023,10,"HYUNDAI BAYON",2994,0.2
2023,10,"VOLKSWAGEN ID.4",2974,0.2
2023,10,"SKODA KODIAQ",2946,0.2
2023,11,"RENAULT CLIO V",87795,5.5
2023,11,"PEUGEOT 208 II",80488,5.1
2023,11,"DACIA SANDERO 3",63094,4
2023,11,"CITROEN C3 III",55920,3.5
2023,11,"PEUGEOT 2008 II",45962,2.9
2023,11,"RENAULT CAPTUR II",43528,2.7
2023,11,"PEUGEOT 308 III",41972,2.6
2023,11,"TESLA MODEL Y",32509,2
2023,11,"DACIA DUSTER 2",29592,1.9
2023,11,"FIAT 500",29050,1.8
2023,11,"PEUGEOT 3008 II",28280,1.8
2023,11,"TOYOTA YARIS CRO",27741,1.7
2023,11,"RENAULT ARKANA",27704,1.7
2023,11,"RENAULT AUSTRAL",27629,1.7
2023,11,"DACIA SPRING",26951,1.7
2023,11,"TOYOTA YARIS",25213,1.6
2023,11,"DACIA JOGGER",23262,1.5
2023,11,"VOLKSWAGEN POLO VI",23079,1.4
2023,11,"FORD PUMA",21050,1.3
2023,11,"TESLA MODEL 3",19749,1.2
2023,11,"CITROEN C3 AIRCR.",19240,1.2
2023,11,"VOLKSWAGEN T-ROC",19049,1.2
2023,11,"CITROEN C5 AIRCR.",18688,1.2
2023,11,"OPEL CORSA",18039,1.1
2023,11,"HYUNDAI TUCSONIII",16875,1.1
2023,11,"MINI MINI III",16196,1
2023,11,"M.G. MG4",15934,1
2023,11,"RENAULT MEGANE-E",15862,1
2023,11,"RENAULT TWINGOIII",15422,1
2023,11,"NISSAN QASHQAI 3",15418,1
2023,11,"PEUGEOT 5008 II",15346,1
2023,11,"VOLKSWAGEN TIGUAN II",13465,0.8
2023,11,"TOYOTA C-HR",12770,0.8
2023,11,"VOLKSWAGEN GOLF VIII",12748,0.8
2023,11,"CITROEN C4 III",12339,0.8
2023,11,"KIA SPORTAGE5",12034,0.8
2023,11,"FORD KUGA",11914,0.7
2023,11,"TOYOTA AYGO X",11068,0.7
2023,11,"RENAULT MEGANE IV",10607,0.7
2023,11,"B.M.W. X1",10540,0.7
2023,11,"TOYOTA COROLLA",10099,0.6
2023,11,"MERCEDES GLA II",10076,0.6
2023,11,"NISSAN JUKE II",9586,0.6
2023,11,"VOLKSWAGEN T-CROSS",9530,0.6
2023,11,"B.M.W. SERIE 1",9060,0.6
2023,11,"SUZUKI SWIFT",8911,0.6
2023,11,"OPEL MOKKA",8698,0.5
2023,11,"VOLKSWAGEN TAIGO",8428,0.5
2023,11,"KIA NIRO",8347,0.5
2023,11,"DS DS4 II",8331,0.5
2023,11,"DS DS7",8247,0.5
2023,11,"CUPRA FORMENTOR",8030,0.5
2023,11,"HYUNDAI KONA",7867,0.5
2023,11,"PEUGEOT 408",7635,0.5
2023,11,"SKODA FABIA IV",7530,0.5
2023,11,"AUDI A3",7320,0.5
2023,11,"MERCEDES GLC",7184,0.5
2023,11,"MINI COUNTRY2",7137,0.4
2023,11,"AUDI A1 SPORTB",7016,0.4
2023,11,"MERCEDES CLASSE A",6863,0.4
2023,11,"SKODA KAMIQ",6204,0.4
2023,11,"HYUNDAI I20",6137,0.4
2023,11,"TOYOTA RAV4",5997,0.4
2023,11,"VOLVO XC40",5971,0.4
2023,11,"KIA PICANTO 3",5931,0.4
2023,11,"SEAT IBIZA V",5782,0.4
2023,11,"SKODA OCTAV.IV",5753,0.4
2023,11,"RENAULT ZOE",5519,0.3
2023,11,"RENAULT KANGOOIII",5439,0.3
2023,11,"AUDI Q2",5195,0.3
2023,11,"AUDI Q3 SPORTB",5183,0.3
2023,11,"DS DS3 CBACK",5088,0.3
2023,11,"B.M.W. AC.TOURER",5048,0.3
2023,11,"M.G. ZS",4887,0.3
2023,11,"OPEL CROSSLAND",4807,0.3
2023,11,"FORD FIESTAVII",4709,0.3
2023,11,"FORD FOCUS IV",4522,0.3
2023,11,"OPEL GRANDLAND",4511,0.3
2023,11,"KIA RIO IV",4500,0.3
2023,11,"RENAULT TRAFIC",4485,0.3
2023,11,"KIA STONIC",4463,0.3
2023,11,"NISSAN X-TRAIL 4",4378,0.3
2023,11,"B.M.W. X3",4325,0.3
2023,11,"VOLKSWAGEN ID.3",4324,0.3
2023,11,"RENAULT ESPACE VI",4102,0.3
2023,11,"CITROEN C5 X",4102,0.3
2023,11,"SEAT ARONA",4082,0.3
2023,11,"SEAT ATECA",4022,0.3
2023,11,"VOLVO XC60 II",3973,0.2
2023,11,"SKODA KAROQ",3966,0.2
2023,11,"AUDI Q3",3897,0.2
2023,11,"SUZUKI VITARAIII",3833,0.2
2023,11,"B.M.W. SERIE 3",3828,0.2
2023,11,"SKODA ENYAQ",3696,0.2
2023,11,"SUZUKI IGNIS",3694,0.2
2023,11,"HYUNDAI BAYON",3498,0.2
2023,11,"CITROEN E-C4",3412,0.2
2023,11,"VOLKSWAGEN ID.4",3379,0.2
2023,11,"SKODA KODIAQ",3364,0.2
2023,11,"LYNK CO 01",3248,0.2
2023,12,"RENAULT CLIO V",97471,5.5
2023,12,"PEUGEOT 208 II",86263,4.9
2023,12,"DACIA SANDERO 3",69106,3.9
2023,12,"CITROEN C3 III",59603,3.4
2023,12,"PEUGEOT 2008 II",49344,2.8
2023,12,"RENAULT CAPTUR II",47569,2.7
2023,12,"PEUGEOT 308 III",45564,2.6
2023,12,"TESLA MODEL Y",37127,2.1
2023,12,"DACIA DUSTER 2",32625,1.8
2023,12,"FIAT 500",31973,1.8
2023,12,"TOYOTA YARIS CRO",31073,1.8
2023,12,"PEUGEOT 3008 II",30370,1.7
2023,12,"RENAULT AUSTRAL",29894,1.7
2023,12,"DACIA SPRING",29761,1.7
2023,12,"RENAULT ARKANA",29607,1.7
2023,12,"TOYOTA YARIS",28835,1.6
2023,12,"VOLKSWAGEN POLO VI",26117,1.5
2023,12,"DACIA JOGGER",24888,1.4
2023,12,"TESLA MODEL 3",24539,1.4
2023,12,"FORD PUMA",23253,1.3
2023,12,"VOLKSWAGEN T-ROC",21364,1.2
2023,12,"CITROEN C3 AIRCR.",20465,1.2
2023,12,"M.G. MG4",20072,1.1
2023,12,"CITROEN C5 AIRCR.",19683,1.1
2023,12,"OPEL CORSA",19602,1.1
2023,12,"HYUNDAI TUCSONIII",18594,1
2023,12,"MINI MINI III",18577,1
2023,12,"RENAULT MEGANE-E",17623,1
2023,12,"RENAULT TWINGOIII",17516,1
2023,12,"NISSAN QASHQAI 3",16776,0.9
2023,12,"PEUGEOT 5008 II",16490,0.9
2023,12,"VOLKSWAGEN GOLF VIII",15111,0.9
2023,12,"VOLKSWAGEN TIGUAN II",14978,0.8
2023,12,"TOYOTA C-HR",13602,0.8
2023,12,"KIA SPORTAGE5",13407,0.8
2023,12,"FORD KUGA",13173,0.7
2023,12,"CITROEN C4 III",13063,0.7
2023,12,"TOYOTA AYGO X",12629,0.7
2023,12,"B.M.W. X1",12541,0.7
2023,12,"MERCEDES GLA II",12429,0.7
2023,12,"TOYOTA COROLLA",11407,0.6
2023,12,"RENAULT MEGANE IV",11136,0.6
2023,12,"VOLKSWAGEN T-CROSS",10763,0.6
2023,12,"NISSAN JUKE II",10558,0.6
2023,12,"B.M.W. SERIE 1",10476,0.6
2023,12,"SUZUKI SWIFT",9811,0.6
2023,12,"VOLKSWAGEN TAIGO",9602,0.5
2023,12,"OPEL MOKKA",9395,0.5
2023,12,"KIA NIRO",9294,0.5
2023,12,"CUPRA FORMENTOR",8961,0.5
2023,12,"DS DS4 II",8877,0.5
2023,12,"DS DS7",8736,0.5
2023,12,"SKODA FABIA IV",8295,0.5
2023,12,"AUDI A3",8222,0.5
2023,12,"PEUGEOT 408",8211,0.5
2023,12,"MERCEDES CLASSE A",8147,0.5
2023,12,"MINI COUNTRY2",8097,0.5
2023,12,"HYUNDAI KONA",8070,0.5
2023,12,"MERCEDES GLC",8013,0.5
2023,12,"M.G. ZS",7864,0.4
2023,12,"AUDI A1 SPORTB",7646,0.4
2023,12,"SKODA KAMIQ",6929,0.4
2023,12,"TOYOTA RAV4",6844,0.4
2023,12,"HYUNDAI I20",6740,0.4
2023,12,"VOLVO XC40",6672,0.4
2023,12,"SKODA OCTAV.IV",6591,0.4
2023,12,"KIA PICANTO 3",6483,0.4
2023,12,"SEAT IBIZA V",6430,0.4
2023,12,"RENAULT KANGOOIII",6261,0.4
2023,12,"RENAULT ZOE",5990,0.3
2023,12,"B.M.W. AC.TOURER",5849,0.3
2023,12,"AUDI Q2",5805,0.3
2023,12,"AUDI Q3 SPORTB",5626,0.3
2023,12,"NISSAN X-TRAIL 4",5501,0.3
2023,12,"RENAULT ESPACE VI",5492,0.3
2023,12,"OPEL CROSSLAND",5473,0.3
