"year","month","brand","registrations","market_share"
2023,3,"SMART",109,0.06
2023,3,"GROUPE_HYUNDAI",8475,4.64
2023,3,"HYUNDAI",4624,2.53
2023,3,"KIA",3851,2.11
2023,3,"GROUPE_GEELY",1305,0.71
2023,3,"VOLVO",1305,0.71
2023,3,"GROUPE_TATA",912,0.5
2023,3,"JAGUAR",132,0.07
2023,3,"LAND_ROVER",780,0.43
2023,3,"GROUPE_SUZUKI",1767,0.97
2023,3,"SUZUKI",1767,0.97
2023,3,"GROUPE_MITSUBISHI",172,0.09
2023,3,"MITSUBISHI",172,0.09
2023,3,"TESLA",8710,4.77
2023,3,"AUTRES",4256,2.33
2023,4,"STELLANTIS",37537,28.33
2023,4,"ALFA_ROMEO",294,0.22
2023,4,"CITROEN",10324,7.79
2023,4,"DS",2071,1.56
2023,4,"FIAT",2708,2.04
2023,4,"JEEP",286,0.22
2023,4,"MASERATI",12,0.01
2023,4,"OPEL",3053,2.3
2023,4,"PEUGEOT",18789,14.18
2023,4,"GROUPE_RENAULT",36589,27.61
2023,4,"ALPINE",128,0.1
2023,4,"DACIA",13972,10.54
2023,4,"RENAULT",22489,16.97
2023,4,"MOBILIZE",0,0
2023,4,"GROUPE_VOLKSWAGEN",18831,14.21
2023,4,"AUDI",3684,2.78
2023,4,"BENTLEY",5,0
2023,4,"CUPRA",1215,0.92
2023,4,"LAMBORGHIN",3,0
2023,4,"PORSCHE",294,0.22
2023,4,"SEAT",1745,1.32
2023,4,"SKODA",2910,2.2
2023,4,"VOLKSWAGEN",8975,6.77
2023,4,"GROUPE_B.M.W",5490,4.14
2023,4,"B.M.W.",3701,2.79
2023,4,"MINI",1789,1.35
2023,4,"ROLLS_ROYC",0,0
2023,4,"GROUPE_TOYOTA",7047,5.32
2023,4,"LEXUS",299,0.23
2023,4,"TOYOTA",6748,5.09
2023,4,"GROUPE_FORD",4021,3.03
2023,4,"FORD",4021,3.03
2023,4,"GROUPE_NISSAN",3364,2.54
2023,4,"NISSAN",3364,2.54
2023,4,"GROUPE_DAIMLER",3563,2.69
2023,4,"MERCEDES",3472,2.62
2023,4,"SMART",91,0.07
2023,4,"GROUPE_HYUNDAI",7984,6.03
2023,4,"HYUNDAI",4188,3.16
2023,4,"KIA",3796,2.86
2023,4,"GROUPE_GEELY",1002,0.76
2023,4,"VOLVO",1002,0.76
2023,4,"GROUPE_TATA",638,0.48
2023,4,"JAGUAR",62,0.05
2023,4,"LAND_ROVER",576,0.43
2023,4,"GROUPE_SUZUKI",1888,1.42
2023,4,"SUZUKI",1888,1.42
2023,4,"GROUPE_MITSUBISHI",296,0.22
2023,4,"MITSUBISHI",296,0.22
2023,4,"TESLA",1824,1.38
2023,4,"AUTRES",2435,1.84
2023,5,"STELLANTIS",42617,29.28
2023,5,"ALFA_ROMEO",246,0.17
2023,5,"CITROEN",9849,6.77
2023,5,"DS",2251,1.55
2023,5,"FIAT",3887,2.67
2023,5,"JEEP",762,0.52
2023,5,"MASERATI",10,0.01
2023,5,"OPEL",3286,2.26
2023,5,"PEUGEOT",22326,15.34
2023,5,"GROUPE_RENAULT",38927,26.75
2023,5,"ALPINE",286,0.2
2023,5,"DACIA",12504,8.59
2023,5,"RENAULT",26137,17.96
2023,5,"MOBILIZE",0,0
2023,5,"GROUPE_VOLKSWAGEN",19414,13.34
2023,5,"AUDI",3796,2.61
2023,5,"BENTLEY",3,0
2023,5,"CUPRA",1237,0.85
2023,5,"LAMBORGHIN",7,0
2023,5,"PORSCHE",221,0.15
2023,5,"SEAT",1424,0.98
2023,5,"SKODA",2837,1.95
2023,5,"VOLKSWAGEN",9889,6.79
2023,5,"GROUPE_B.M.W",6682,4.59
2023,5,"B.M.W.",4615,3.17
2023,5,"MINI",2066,1.42
2023,5,"ROLLS_ROYC",1,0
2023,5,"GROUPE_TOYOTA",7822,5.37
2023,5,"LEXUS",314,0.22
2023,5,"TOYOTA",7508,5.16
2023,5,"GROUPE_FORD",4047,2.78
2023,5,"FORD",4047,2.78
2023,5,"GROUPE_NISSAN",2950,2.03
2023,5,"NISSAN",2950,2.03
2023,5,"GROUPE_DAIMLER",3630,2.49
2023,5,"MERCEDES",3540,2.43
2023,5,"SMART",90,0.06
2023,5,"GROUPE_HYUNDAI",7565,5.2
2023,5,"HYUNDAI",3558,2.44
2023,5,"KIA",4007,2.75
2023,5,"GROUPE_GEELY",1181,0.81
2023,5,"VOLVO",1181,0.81
2023,5,"GROUPE_TATA",588,0.4
2023,5,"JAGUAR",66,0.05
2023,5,"LAND_ROVER",522,0.36
2023,5,"GROUPE_SUZUKI",1785,1.23
2023,5,"SUZUKI",1785,1.23
2023,5,"GROUPE_MITSUBISHI",147,0.1
2023,5,"MITSUBISHI",147,0.1
2023,5,"TESLA",4012,2.76
2023,5,"AUTRES",4171,2.87
2023,6,"STELLANTIS",52324,27.4
2023,6,"ABARTH",110,0.06
2023,6,"ALFA_ROMEO",536,0.28
2023,6,"CITROEN",12629,6.61
2023,6,"DS",2595,1.36
2023,6,"FIAT",4496,2.35
2023,6,"JEEP",1134,0.59
2023,6,"MASERATI",12,0.01
2023,6,"OPEL",5416,2.84
2023,6,"PEUGEOT",25396,13.3
2023,6,"GROUPE_RENAULT",49213,25.77
2023,6,"ALPINE",407,0.21
2023,6,"DACIA",15460,8.1
2023,6,"RENAULT",33346,17.46
2023,6,"MOBILIZE",0,0
2023,6,"GROUPE_VOLKSWAGEN",23547,12.33
2023,6,"AUDI",4947,2.59
2023,6,"BENTLEY",4,0
2023,6,"BUGATTI",0,0
2023,6,"CUPRA",1499,0.78
2023,6,"LAMBORGHIN",9,0
2023,6,"PORSCHE",364,0.19
2023,6,"SEAT",1702,0.89
2023,6,"SKODA",3138,1.64
2023,6,"VOLKSWAGEN",11884,6.22
2023,6,"GROUPE_B.M.W",7900,4.14
2023,6,"B.M.W.",5249,2.75
2023,6,"MINI",2650,1.39
2023,6,"ROLLS_ROYC",1,0
2023,6,"GROUPE_TOYOTA",12294,6.44
2023,6,"LEXUS",754,0.39
2023,6,"TOYOTA",11540,6.04
2023,6,"GROUPE_FORD",5410,2.83
2023,6,"FORD",5410,2.83
2023,6,"GROUPE_NISSAN",3876,2.03
2023,6,"NISSAN",3876,2.03
2023,6,"GROUPE_DAIMLER",4820,2.52
2023,6,"MERCEDES",4729,2.48
2023,6,"SMART",91,0.05
2023,6,"GROUPE_HYUNDAI",11208,5.87
2023,6,"HYUNDAI",5750,3.01
2023,6,"KIA",5458,2.86
2023,6,"GROUPE_GEELY",1853,0.97
2023,6,"VOLVO",1853,0.97
2023,6,"GROUPE_TATA",791,0.41
2023,6,"JAGUAR",132,0.07
